ID,Mass_ground_truth,RA,DEC,tau_lim_lo,tau_lim_hi,sig_lim_lo,sig_lim_hi,mu,u_band,g_band,r_band,i_band,z_band,z,M_i,ug,gr,ri,iz,zu,tau,sigma
624029,8.436238061,16.679598,0.409731,2.15234,4.00981,-0.755275,-0.478026,19.9373,19.9252381,19.78854762,19.57995238,19.66511905,19.64714286,1.0222,-24.053,0.13669048,0.20859524,-0.08516667,0.01797619,-0.27809524,2.39206,-0.556783
664388,9.38423151,16.691212,0.936808,2.74029,4.51767,-0.723795,-0.509661,20.6626,20.49891111,20.05924444,19.9452,19.84153333,19.58482222,2.0549,-25.305,0.43966667,0.11404444,0.10366667,0.25671111,-0.91408889,2.92838,-0.588743
652951,8.793948222,16.694405,-0.794601,1.17113,1.98233,-0.132749,0.190906,20.7298,20.77984314,20.50062745,20.17133333,20.03,20.06464706,1.3966,-24.487,0.27921569,0.32929412,0.14133333,-0.03464706,-0.71519608,1.45048,0.102214
582752,8.582730024,16.698473,0.474046,-0.530645,3.33921,-2.09851,0.176898,21.731,21.81944,20.6144,20.3997,20.71122,20.61302,2.9632,-25.557,1.20504,0.2147,-0.31152,0.0982,-1.20642,0.198242,0.367374
699064,9.006943273,16.700134,0.774361,1.82993,3.03964,-0.939819,-0.678209,18.5069,18.53292105,18.57205263,18.60273684,18.35284211,18.27478947,1.877,-26.938,-0.03913158,-0.03068421,0.24989473,0.07805264,-0.25813158,2.05237,-0.746002
674281,9.062101966,16.701019,-0.445991,3.08049,4.66122,-0.886287,-0.622272,20.445,20.51144231,20.28330769,20.00317308,19.96992308,20.05134615,1.2873,-24.479,0.22813462,0.28013461,0.03325,-0.08142307,-0.46009616,5,-0.775
656902,9.478412241,16.712317,-0.603236,2.52322,4.36396,-0.881385,-0.695926,19.4077,19.30992727,19.17876364,19.17901818,18.91725455,18.93567273,1.7423,-26.152,0.13116363,-0.00025454,0.26176363,-0.01841818,-0.37425454,2.65066,-0.749617
674799,8.859523922,16.723324,0.808446,2.53196,4.45071,-0.93583,-0.605088,20.7762,20.80483333,20.54054762,20.10866667,20.0532381,20.08838095,1.2185,-24.431,0.26428571,0.43188095,0.05542857,-0.03514285,-0.71645238,2.84522,-0.756629
580686,8.919983143,16.741007,0.359414,2.70253,4.51478,-0.893487,-0.617152,20.3574,20.30843902,20.18836585,20.05980488,19.85709756,19.62646341,1.9806,-25.502,0.12007317,0.12856097,0.20270732,0.23063415,-0.68197561,2.90028,-0.740175
642792,9.063961796,16.750191,-0.110066,2.93628,4.59285,-0.944833,-0.720831,19.6023,19.59838462,19.48709615,19.42155769,19.13673077,19.09153846,1.8305,-25.848,0.11128847,0.06553846,0.28482692,0.04519231,-0.50684616,3.20526,-0.807784
709298,8.84938224,16.773153,0.102486,2.36568,4.24918,-0.841439,-0.651186,19.2858,19.33218367,19.22959184,19.03761224,19.03771429,19.14553061,1.3574,-25.449,0.10259183,0.1919796,-0.00010205,-0.10781632,-0.18665306,2.54584,-0.710113
680826,9.4562699,16.774845,0.41132,3.44299,4.73213,-1.07685,-0.830729,20.3895,20.39052083,20.22295833,20.19489583,19.91772917,19.9699375,1.7663,-25.411,0.1675625,0.0280625,0.27716666,-0.05220833,-0.42058333,5,-0.975
688653,8.288870616,16.800964,-0.912813,1.84279,3.67556,-0.479518,-0.229759,20.7927,20.88396296,20.68018519,20.3347963,20.36809259,20.40464815,1.0834,-23.677,0.20377777,0.34538889,-0.03329629,-0.03655556,-0.47931481,2.07063,-0.288438
656015,8.417746743,16.817713,0.624177,1.77061,4.33295,-1.24105,-0.598466,21.5565,21.68105682,20.18121591,20.02064773,20.12401136,19.86376136,2.855,-26.22,1.49984091,0.16056818,-0.10336363,0.26025,-1.81729546,2.41236,-0.835667
637481,9.348862534,16.834969,0.9098,2.55769,4.43143,-0.867787,-0.641979,20.4017,20.34027083,19.99577083,19.55747917,19.26645833,19.18814583,1.4798,-25.244,0.3445,0.43829166,0.29102084,0.0783125,-1.152125,2.79073,-0.726707
704093,8.536347496,16.845045,-0.316343,2.67481,4.54726,-0.690252,-0.501649,20.1514,20.01752941,19.48209804,19.39968627,19.24039216,19.198,0.6515,-23.571,0.53543137,0.08241177,0.15929411,0.04239216,-0.81952941,2.88933,-0.559412
583191,8.72194681,16.855682,-0.600605,-0.210746,3.55936,-2.35138,-0.11939,21.3129,21.35589474,20.72282456,20.31326316,19.96807018,19.48703509,2.1568,-25.68,0.63307018,0.4095614,0.34519298,0.48103509,-1.86885965,1.08609,-0.172667
591428,8.23599209,16.870804,-0.748843,1.91274,3.24691,-0.611818,-0.363296,20.7142,20.67770588,20.43662745,20.07370588,20.07311765,20.13729412,1.1245,-24.201,0.24107843,0.36292157,0.00058823,-0.06417647,-0.54041176,2.14412,-0.439645
609596,8.873306819,16.875021,0.065797,1.40167,4.35019,-1.27256,-0.565819,21.1591,21.19411765,20.59668627,20.16666667,19.70335294,19.55076471,1.7529,-25.28,0.59743138,0.4300196,0.46331373,0.15258823,-1.64335294,2.96147,-0.909755
703137,9.28107942,16.875683,-0.802127,3.55187,4.75551,-0.895318,-0.632598,20.9426,20.6127451,20.36886275,20.24033333,19.78888235,19.67778431,1.8805,-25.269,0.24388235,0.12852942,0.45145098,0.11109804,-0.93496079,5,-0.775
598366,8.892945944,16.902739,-0.168542,3.13914,4.64842,-0.997612,-0.79632,19.6327,19.43490741,19.40518519,19.38438889,19.12035185,19.09342593,1.8434,-26.151,0.02972222,0.0207963,0.26403704,0.02692592,-0.34148148,3.73536,-0.891306
674000,8.252770087,16.904209,-0.319902,2.40966,4.2565,-0.627084,-0.464409,18.6103,18.74518367,18.40438776,18.33126531,18.35012245,18.25281633,0.7377,-24.945,0.34079591,0.07312245,-0.01885714,0.09730612,-0.49236734,2.55714,-0.507765
683355,8.716917485,16.910976,-1.136485,3.47171,4.73839,-0.79214,-0.585311,19.8432,19.44384848,19.1040303,19.02533333,19.04187879,18.88172727,0.7556,-23.971,0.33981818,0.07869697,-0.01654546,0.16015152,-0.56212121,5,-0.7
642156,9.621347554,16.967611,-1.151401,-0.091455,0.840647,0.996255,1.42724,23.9638,24.20546154,20.31,19.77023077,19.40546154,19.36342308,3.277,-27.089,3.89546154,0.53976923,0.36476923,0.04203846,-4.84203846,-0.1,1.5
705845,9.266469112,17.015995,0.113198,2.77433,4.57118,-0.980885,-0.681785,20.8349,20.61165789,19.51189474,19.45671053,19.44857895,19.33068421,2.731,-26.64,1.09976315,0.05518421,0.00813158,0.11789474,-1.28097368,3.41391,-0.833067
669830,8.540095018,17.039968,-0.959881,2.57925,4.45612,-1.19258,-0.887705,20.6408,20.64650877,20.33191228,19.78994737,19.82442105,19.89947368,1.2567,-24.488,0.31459649,0.54196491,-0.03447368,-0.07505263,-0.74703509,2.79125,-1.00281
663695,8.856266958,17.043846,0.298856,1.5684,2.67957,-0.77699,-0.402547,20.583,20.58710714,20.44457143,20.50025,20.10482143,20.11296429,1.7876,-25.032,0.14253571,-0.05567857,0.39542857,-0.00814286,-0.47414285,1.98944,-0.561152
710438,8.54789581,17.047924,0.089507,2.80236,4.54124,-0.877166,-0.63153,20.6841,20.46469444,20.21125,20.16330556,20.12175,19.93619444,0.8648,-22.951,0.25344444,0.04794444,0.04155556,0.18555556,-0.5285,3.03245,-0.734436
612585,9.061165739,17.05003,-0.087923,1.57311,2.63713,-0.607791,-0.280346,20.9254,20.93572917,20.573875,20.131125,19.921875,19.69252083,0.9961,-23.849,0.36185417,0.44275,0.20925,0.22935417,-1.24320834,1.88178,-0.383191
682144,8.277851017,17.054512,0.049158,2.30055,4.33698,-0.688035,-0.396824,20.8919,20.92403571,20.7085,20.54232143,20.55135714,20.30603571,0.9025,-22.781,0.21553571,0.16617857,-0.00903571,0.24532143,-0.618,2.50721,-0.493831
684924,9.339297188,17.063587,0.119077,3.13188,4.64312,-1.37465,-1.07905,19.5527,19.5924359,18.96825641,18.94489744,18.88102564,18.66187179,2.3551,-26.901,0.62417949,0.02335897,0.0638718,0.21915385,-0.93056411,3.55961,-1.22387
640042,9.030883463,17.063927,-0.300799,2.3272,4.1977,-0.89971,-0.642948,19.4608,19.54242308,19.48742308,19.51696154,19.28138462,19.33219231,1.7611,-25.957,0.055,-0.02953846,0.23557692,-0.05080769,-0.21023077,2.50856,-0.721769
636821,8.834990238,17.094553,0.196666,0.008995,0.582766,1.18353,1.44739,23.9338,24.38297297,20.93462162,19.64967568,19.68716216,19.56789189,3.7081,-27.045,3.44835135,1.28494594,-0.03748648,0.11927027,-4.81508108,0.1,1.45
693194,9.611078394,17.10965,-0.767268,2.08026,4.03228,-0.608068,-0.357282,20.6136,20.50686957,19.93065217,19.73563043,19.65071739,19.41904348,2.2387,-25.768,0.5762174,0.19502174,0.08491304,0.23167391,-1.08782609,2.3588,-0.431255
608373,9.279263791,17.111847,-0.623385,2.9376,4.57416,-0.842215,-0.67591,18.0047,18.04888333,17.77488333,17.52608333,17.39073333,17.33041667,1.3736,-27.236,0.274,0.2488,0.13535,0.06031666,-0.71846666,3.08098,-0.734276
710131,9.370330042,17.11746,0.003858,2.50305,4.41725,-0.568107,-0.378744,19.2599,19.45083696,19.12925,18.68888043,18.67818478,18.72415217,1.1951,-25.555,0.32158696,0.44036957,0.01069565,-0.04596739,-0.72668479,2.61792,-0.418543
647556,8.255198241,17.119062,0.051446,1.35775,2.01032,-0.72686,-0.45468,19.6365,19.60868889,19.63164444,19.33968889,19.22873333,19.23524444,1.2048,-25.04,-0.02295555,0.29195555,0.11095556,-0.00651111,-0.37344445,1.59583,-0.529647
654394,9.14475214,17.154301,-0.799909,3.40974,4.71901,-0.775102,-0.60082,20.3519,19.96102174,19.91156522,19.62886957,19.67108696,19.78347826,1.2638,-24.673,0.04945652,0.28269565,-0.04221739,-0.1123913,-0.17754348,5,-0.7
710021,8.510630462,17.160498,-1.190999,3.33099,4.7162,-1.05247,-0.714202,21.0902,21.40197872,20.61434043,20.04331915,19.6467234,19.53765957,1.5006,-25.302,0.78763829,0.57102128,0.39659575,0.10906383,-1.86431915,5,-0.925
636085,8.919380077,17.172482,-0.167509,2.05837,4.07331,-1.09486,-0.752703,18.6165,18.61491489,18.54876596,18.27338298,18.241,18.28855319,1.2428,-26.079,0.06614893,0.27538298,0.03238298,-0.04755319,-0.3263617,2.3102,-0.833083
644952,9.019010039,17.213259,0.854921,2.25388,4.38423,-0.879661,-0.552014,20.0885,20.06591667,19.88314583,19.84547917,19.74958333,19.49679167,2.1353,-25.737,0.18277084,0.03766666,0.09589584,0.25279166,-0.569125,2.50704,-0.651207
703497,9.318534561,17.213787,-1.085937,1.87267,3.73623,-0.770027,-0.475497,19.5397,19.6027381,19.48911905,19.46811905,19.15209524,19.22302381,1.7596,-26.236,0.11361905,0.021,0.31602381,-0.07092857,-0.37971429,2.13137,-0.552978
642935,8.242628616,17.214851,0.671555,2.63517,4.47382,-0.829233,-0.552982,19.9924,20.09950909,19.68316364,19.42472727,19.38127273,19.19283636,0.9014,-24.277,0.41634545,0.25843637,0.04345454,0.18843637,-0.90667273,2.75459,-0.629236
699357,9.419210497,17.229263,-0.9631,2.57207,4.44817,-1.0181,-0.812524,18.2909,18.33107407,18.08416667,17.94798148,17.65988889,17.61540741,1.6667,-27.373,0.2469074,0.13618519,0.28809259,0.04448148,-0.71566666,2.7408,-0.878966
695441,9.739149279,17.241758,0.854061,-0.654973,0.857764,0.368594,1.11132,21.6991,21.83957447,19.84797872,19.43131915,19.48053191,19.36993617,2.9725,-26.732,1.99159575,0.41665957,-0.04921276,0.11059574,-2.4696383,0.409175,0.64357
630345,8.699682303,17.245441,-0.099197,2.29182,4.16734,-0.671264,-0.442365,20.3318,20.39942553,20.41502128,20.08555319,20.05631915,20.13046809,1.1486,-24.168,-0.01559575,0.32946809,0.02923404,-0.07414894,-0.26895744,2.47435,-0.508916
607738,8.796481491,17.288971,-1.175214,2.48533,4.43241,-0.895946,-0.676879,18.8778,18.7914,18.53064444,18.35677778,18.35651111,18.24635556,0.875,-25.173,0.26075556,0.17386666,0.00026667,0.11015555,-0.54504444,2.64329,-0.736053
598611,9.130563011,17.291458,1.216179,2.84185,4.55302,-0.665829,-0.391112,21.7162,21.90236735,21.52583673,21.10877551,20.47453061,20.45567347,1.5501,-24.733,0.37653062,0.41706122,0.6342449,0.01885714,-1.44669388,3.1079,-0.518772
697531,8.843471535,17.315823,-0.377774,1.75203,4.03406,-0.979387,-0.500748,20.6971,20.73934615,20.41773077,20.14226923,19.748,19.55701923,1.7672,-25.447,0.32161538,0.27546154,0.39426923,0.19098077,-1.18232692,2.27053,-0.693171
640637,9.062506203,17.316566,-0.534613,2.07908,4.11718,-1.02555,-0.703728,19.471,19.46006557,19.20272131,19.17580328,18.96127869,18.93039344,1.7741,-26.124,0.25734426,0.02691803,0.21452459,0.03088525,-0.52967213,2.3375,-0.789605
585771,8.985863123,17.327341,0.905387,3.00831,4.6079,-0.61046,-0.461936,19.7346,19.3421087,19.34465217,19.13806522,19.19447826,19.2471087,1.359,-24.994,-0.00254347,0.20658695,-0.05641304,-0.05263044,-0.095,3.23491,-0.51515
604716,8.788312658,17.358162,-0.627519,2.08956,3.97861,-0.57689,-0.315342,19.2193,19.19701835,19.32562385,19.02217431,18.96054128,18.96415596,1.3584,-25.538,-0.1286055,0.30344954,0.06163303,-0.00361468,-0.23286239,2.25196,-0.357259
641691,8.813447276,17.360252,1.06668,1.92035,4.04844,-0.892629,-0.516168,20.0308,20.02039286,19.60239286,19.55953571,19.43703571,19.18958929,2.2139,-26.252,0.418,0.04285715,0.1225,0.24744642,-0.83080357,2.07987,-0.561363
620871,8.732309602,17.367979,0.961961,-0.614402,2.97381,-0.537226,1.06391,21.6646,21.83532653,19.99655102,19.78773469,19.84138776,19.83742857,2.9717,-26.274,1.83877551,0.20881633,-0.05365307,0.00395919,-1.99789796,0.10748,0.765247
576204,7.478359912,17.368128,1.075566,1.50875,2.20643,-0.549565,-0.302374,19.935,19.91532075,19.59154717,19.4565283,19.29973585,19.21267925,0.4475,-22.605,0.32377358,0.13501887,0.15679245,0.0870566,-0.7026415,1.77344,-0.383973
647936,8.341450495,17.39399,0.80571,3.04942,4.64049,-1.19569,-0.861896,20.9932,21.01028571,20.21497959,20.23046939,20.08218367,19.7255102,2.4268,-25.856,0.79530612,-0.0154898,0.14828572,0.35667347,-1.28477551,3.78175,-1.05404
661490,8.224840192,17.401217,0.974871,-1.40387,2.52909,-2.05806,0.297579,20.8493,20.899,20.49688889,20.19411111,19.741,19.59311111,0.5868,-22.537,0.40211111,0.30277778,0.45311111,0.14788889,-1.30588889,-0.755091,0.898524
582864,9.241971244,17.448946,-0.058523,2.11869,4.20266,-0.660185,-0.288413,20.178,20.31192593,20.2347963,20.12842593,19.79101852,19.73642593,1.751,-25.678,0.07712963,0.10637037,0.33740741,0.05459259,-0.5755,2.21155,-0.309339
683291,9.727230688,17.476551,0.636955,1.81014,2.88287,-0.888032,-0.613148,18.7738,18.75586538,18.60826923,18.45046154,18.32219231,18.18563462,1.9775,-27.004,0.14759615,0.15780769,0.12826923,0.13655769,-0.57023076,2.01116,-0.675076
655926,9.132857022,17.478598,-1.212985,1.35155,2.16981,-0.320409,-0.09758,18.85,18.78932653,18.59095918,18.39959184,18.23520408,18.26165306,1.4586,-26.377,0.19836735,0.19136734,0.16438776,-0.02644898,-0.52767347,1.62991,-0.156191
585159,8.574452467,17.481785,0.916846,2.9514,4.60457,-0.714717,-0.567789,18.5053,18.48008163,18.22269388,18.36557143,18.24087755,18.19410204,0.5,-23.91,0.25738775,-0.14287755,0.12469388,0.04677551,-0.28597959,3.18887,-0.619873
712536,8.695171864,17.543201,-1.251582,2.64561,4.50385,-0.815673,-0.576471,20.728,20.81859091,20.59797727,20.29070455,20.32156818,20.13322727,1.0229,-23.431,0.22061364,0.30727272,-0.03086363,0.18834091,-0.68536364,2.83894,-0.666843
642465,8.459568095,17.562542,0.511915,2.64254,4.46291,-0.767977,-0.55595,20.366,20.43768889,20.41782222,20.39693333,20.08853333,20.06671111,1.8395,-25.097,0.01986667,0.02088889,0.3084,0.02182222,-0.37097778,2.79261,-0.628011
613850,8.7183249,17.588322,-0.423147,2.26643,4.08336,-0.515318,-0.327603,20.4017,20.58351064,19.93531915,19.5937766,19.40026596,19.3175,1.9261,-25.859,0.64819149,0.34154255,0.19351064,0.08276596,-1.26601064,2.42277,-0.374304
640460,9.025356848,17.591856,1.089698,2.21285,4.04396,-0.785654,-0.584823,19.6396,19.69469231,19.58263462,19.33905769,19.28005769,19.34376923,1.41,-25.399,0.11205769,0.24357693,0.059,-0.06371154,-0.35092308,2.3935,-0.638723
606744,9.2538567,17.602114,-0.262191,2.71873,4.55473,-1.16956,-0.913905,19.3514,19.34782051,19.14751282,19.01007692,18.67648718,18.66797436,1.7587,-26.489,0.20030769,0.1374359,0.33358974,0.00851282,-0.67984615,3.0032,-1.01891
583492,8.333754049,17.623516,-0.421462,3.25109,4.71264,-1.03171,-0.620127,21.7554,22.02266234,20.97997403,20.41928571,20.13648052,19.5808961,0.8446,-23.4,1.04268831,0.56068832,0.28280519,0.55558442,-2.44176624,5,-0.85
689882,8.506266356,17.639448,0.141926,1.67545,3.6745,-0.617667,-0.363915,19.2115,19.19355,18.8783,18.95445,18.8112,18.685475,0.4685,-22.965,0.31525,-0.07615,0.14325,0.125725,-0.508075,1.87225,-0.414412
678389,8.539893971,17.644958,0.041798,2.71954,4.53459,-0.743101,-0.521364,20.1387,20.08967568,19.74391892,19.80343243,19.60967568,19.59689189,0.5766,-22.69,0.34575676,-0.05951351,0.19375675,0.01278379,-0.49278379,2.91667,-0.614428
602555,8.780164612,17.649782,0.049068,2.35197,4.43251,-0.680114,-0.398402,20.1722,20.26268421,20.09997368,19.93147368,19.95515789,19.79810526,0.9341,-23.852,0.16271053,0.1685,-0.02368421,0.15705263,-0.46457895,2.47626,-0.468761
590456,9.407142436,17.65085,-1.148278,1.3408,3.51062,-0.935994,-0.262479,20.9606,21.01783333,20.37,20.17264286,20.10916667,19.89509524,2.226,-25.819,0.64783333,0.19735714,0.06347619,0.21407143,-1.12273809,1.67928,-0.379501
663310,9.097365229,17.658689,0.748329,1.53387,2.30119,-0.777245,-0.498172,18.3861,18.39229167,18.3863125,18.37002083,18.1028125,17.88775,2.012,-27.362,0.00597917,0.01629167,0.26720833,0.2150625,-0.50454167,1.72202,-0.547751
652962,9.114748753,17.659224,0.131962,2.12217,4.2401,-0.727333,-0.463063,20.3058,20.35556757,20.06816216,20.00175676,19.74816216,19.81448649,1.6101,-25.148,0.28740541,0.0664054,0.2535946,-0.06632433,-0.54108108,2.27055,-0.538938
631921,8.178647516,17.66725,-0.40952,2.89457,4.61785,-0.849892,-0.521538,20.5625,20.49255556,20.14822222,20.01733333,19.72344444,19.53211111,0.6591,-23.106,0.34433334,0.13088889,0.29388889,0.19133333,-0.96044445,5,-0.725
660041,8.683798529,17.673359,-0.943832,2.13293,3.90671,-0.619943,-0.405302,20.5456,20.45028814,20.20172881,19.87879661,19.9160678,19.86979661,1.0592,-24.046,0.24855933,0.3229322,-0.03727119,0.04627119,-0.58049153,2.331,-0.465911
611567,8.929775767,17.687187,-1.065616,0.889421,1.61583,0.03751,0.338438,20.9811,20.91634043,20.12117021,20.06146809,20.02361702,19.77480851,2.3394,-25.484,0.79517022,0.05970212,0.03785107,0.24880851,-1.14153192,1.17539,0.250729
712334,8.247746454,17.697945,-1.119902,1.65181,2.71682,-0.275524,-0.027346,20.8574,20.85733333,20.5132,20.36182222,20.28864444,20.00077778,0.8253,-22.829,0.34413333,0.15137778,0.07317778,0.28786666,-0.85655555,1.93578,-0.102791
700492,8.842846262,17.715496,-0.658092,2.72484,4.52225,-0.731301,-0.536984,19.2998,19.42784906,19.29271698,19.028,19.02486792,19.11390566,1.0717,-24.897,0.13513208,0.26471698,0.00313208,-0.08903774,-0.3139434,2.88235,-0.599283
637953,8.536493582,17.737112,0.320026,2.98607,4.60192,-0.885496,-0.723567,18.8736,18.91389362,18.64334043,18.49334043,18.4326383,18.31055319,0.8056,-24.896,0.27055319,0.15,0.06070213,0.12208511,-0.60334043,3.17674,-0.780219
642650,8.366483356,17.75164,0.241329,2.97938,4.60519,-0.875761,-0.647073,20.8049,20.62773913,20.3823913,20.02304348,19.90719565,19.90102174,1.2355,-24.187,0.24534783,0.35934782,0.11584783,0.00617391,-0.72671739,3.37982,-0.756907
622729,8.892944524,17.807936,-0.055104,2.50138,4.49114,-0.76264,-0.496696,20.29,20.21454545,19.52483636,19.59723636,19.58603636,19.29930909,2.4218,-26.342,0.68970909,-0.0724,0.0112,0.28672727,-0.91523636,2.75137,-0.58061
704499,8.706629481,17.832575,0.447805,2.81805,4.57996,-1.04311,-0.812536,19.4183,19.4432,19.45316667,19.41673333,19.14163333,19.09466667,1.7475,-26.093,-0.00996667,0.03643334,0.2751,0.04696666,-0.34853333,3.18483,-0.915191
621648,8.947542728,17.841335,1.230957,2.84554,4.53983,-0.761009,-0.578777,19.5513,19.71938462,19.29301923,19.21038462,19.3375,19.11840385,0.8071,-24.115,0.42636539,0.08263461,-0.12711538,0.21909615,-0.60098077,3.00969,-0.643104
696538,9.239555191,17.846476,0.609086,3.08255,4.6405,-1.13035,-0.837451,20.2455,20.0602963,19.82362963,19.72596296,19.71559259,19.50855556,2.1331,-25.646,0.23666667,0.09766667,0.01037037,0.20703703,-0.55174074,3.7437,-0.985452
599068,8.9832432,17.851751,0.446414,2.28612,4.22379,-0.867952,-0.649692,18.7211,18.75785714,18.66814286,18.45764286,18.43985714,18.33782143,1.0029,-25.45,0.08971428,0.2105,0.01778572,0.10203571,-0.42003571,2.52648,-0.720154
584397,8.601085386,17.862938,0.715221,1.74221,2.62871,-0.559554,-0.333714,20.281,20.30115254,20.07335593,19.90101695,20.00842373,19.91144068,0.905,-23.5,0.22779661,0.17233898,-0.10740678,0.09698305,-0.38971186,2.0137,-0.413226
692747,9.355449641,17.988689,1.123888,-2.1951,1.8162,-3.44921,-0.815117,22.1502,22.36058,21.48622,20.42206,19.9427,19.76264,1.5303,-24.907,0.87436,1.06416,0.47936,0.18006,-2.59794,-3,-4
625009,9.013106181,17.996489,-0.694653,2.46054,4.33146,-0.658158,-0.458309,20.2634,20.12086957,19.96886957,19.97891304,19.70854348,19.78443478,1.669,-25.106,0.152,-0.01004347,0.27036956,-0.0758913,-0.33643479,2.64922,-0.524945
606596,7.628911381,17.998272,-0.270623,1.18969,2.19639,-0.434799,-0.075138,20.6023,20.59093023,20.35109302,20.02223256,19.73506977,19.53930233,0.4584,-22.1,0.23983721,0.32886046,0.28716279,0.19576744,-1.0516279,1.48342,-0.171581
635558,9.508801672,18.115021,-1.206039,3.38277,4.71376,-1.04231,-0.849044,18.6712,18.88088462,18.53363462,18.32692308,18.00567308,17.92857692,1.7577,-27.324,0.34725,0.20671154,0.32125,0.07709616,-0.9523077,5,-0.95
586347,9.527605342,18.12731,0.244876,1.47695,4.32499,-2.05009,-0.902823,22.1256,22.26146154,19.64194231,19.29401923,19.21417308,19.23076923,3.265,-27.246,2.61951923,0.34792308,0.07984615,-0.01659615,-3.03069231,5,-1.3
