,Unnamed: 0,SDSS_Name,ra_DR7,dec_DR7,M,ERR,ID,ra_S82,dec_S82,z
5674,5673,035138.91-001332.2,57.9121322631836,-0.2256239950656891,8.804565899401886,0.19688053269914804,4965298,57.912125,-0.225626,1.17
4151,4151,024924.67+002536.2,42.35280990600586,0.4267489910125733,8.255086535374616,0.1614589511370015,2561484,42.352821,0.426757,1.0236
2069,2069,013234.24+002308.6,23.1427059173584,0.3857440054416657,8.462347209126785,0.12838663989632432,998917,23.142702,0.385742,1.3094
5935,5934,204944.16+002718.4,312.43402099609375,0.4551230072975159,8.48225311240984,0.08408755124158977,3717597,312.434021,0.455119,2.0819
5164,5164,033029.75-005918.1,52.62397766113281,-0.9883880019187928,0.0,-1.0,3732660,52.623974,-0.988394,2.7469
1121,1121,004840.77+002101.1,12.169904708862305,0.3503139913082123,8.772711772360111,0.5022954201225307,182851,12.169903,0.350312,1.6056
880,880,003922.76-004409.8,9.84487533569336,-0.7360720038414001,8.707584840050467,0.13818921664278538,4108344,9.844855,-0.736075,2.178
6081,6080,205632.34+011420.8,314.1347961425781,1.239135980606079,8.74567500275698,0.08243598939043968,3236906,314.134796,1.239139,1.1841
7237,7236,221603.93+005659.4,334.0163879394531,0.949854016304016,9.30378817262254,0.16483001079806114,1458154,334.016388,0.949853,1.6823
8289,8288,231758.60-005946.5,349.4941711425781,-0.9962679743766784,9.304991862986878,0.15880504146385865,514572,349.494171,-0.996267,1.974
7067,7066,220832.02-005238.1,332.1334228515625,-0.8772580027580261,9.387291255766534,0.04737027308393064,1370819,332.133423,-0.877252,0.8549
4348,4348,025717.69-005614.8,44.32374572753906,-0.9374639987945556,9.108076425074207,0.2183754663844352,2549959,44.323742,-0.937463,2.2854
1209,1209,005225.44+004251.1,13.106023788452148,0.7141990065574646,8.335740134242242,0.09093586662315477,197071,13.106019,0.714199,2.9201
4927,4927,032113.13-004544.8,50.30471801757813,-0.7624610066413879,9.594032169198536,0.08796672842228262,3771890,50.30471,-0.762465,2.0073
5544,5544,034329.63-010838.8,55.87345886230469,-1.1441320180892944,9.294630467354578,0.2428390113588965,4941400,55.873451,-1.14412,1.7257
3181,3181,021601.11+003727.2,34.004627227783196,0.6242449879646301,8.861714040767694,0.03804773198800418,1664405,34.004622999999995,0.62425,0.8621
1706,1706,011625.04-010856.7,19.10433578491211,-1.149101972579956,8.833867465342854,0.2040394939702468,699872,19.104324,-1.149103,0.9589
1158,1158,005026.38+000404.3,12.60995388031006,0.06786499917507173,8.767994506021186,0.07552350427546088,174278,12.60995,0.067867,1.4076
2306,2306,014124.01+000044.3,25.35007667541504,0.01232799980789423,9.098842443112796,0.0653972204729126,1308057,25.350067000000006,0.012338,2.0694
7598,7597,223437.82+003133.5,338.6575927734375,0.5259969830512999,8.159257303542073,0.32490250526586906,1051188,338.657593,0.525997,0.4814
8125,8124,230845.85+011201.3,347.1910705566406,1.2003669738769531,9.974506629408896,0.2904149178852401,482825,347.191071,1.200366,3.0559
5633,5632,034728.90+002444.7,56.87044525146485,0.4124169945716858,8.580917034396673,0.08563840975139557,4921739,56.87044100000001,0.412417,0.7042
6107,6106,205745.88-005052.2,314.441162109375,-0.8478599786758423,8.881683447815758,0.3061785419720215,3266713,314.441162,-0.847857,1.8314
6613,6612,214526.78+002342.5,326.3616027832031,0.39514100551605225,8.437688580547118,0.3664411823702073,1977529,326.361603,0.395143,1.274
4103,4103,024739.11-005221.1,41.91298294067383,-0.8725529909133911,8.47898487639894,0.15163551581820228,2580547,41.912979,-0.8725510000000001,2.1367
7178,7177,221317.02+003714.1,333.3209228515625,0.6205959916114807,9.258463958174444,0.12159569395627913,1446058,333.320923,0.620599,0.7043
8376,8375,232246.61+001416.5,350.6942138671875,0.2379370033740997,9.377987252646475,0.07634086761676055,284850,350.694244,0.237933,1.6880000000000002
4791,4791,031556.30+002347.2,48.9846076965332,0.3964680135250092,8.463782404547223,1.6639831362716762,3075515,48.984612,0.396465,2.2049
1564,1564,010911.72-002600.0,17.298843383789062,-0.43335598707199097,9.292637694270793,0.11251600596588536,578426,17.298842999999998,-0.433332,2.43
1782,1782,011929.04+001953.6,19.871002197265625,0.3315820097923279,9.461866912322641,0.1294180444586087,591620,19.870987,0.331598,1.359
4013,4013,024453.25-011256.4,41.221885681152344,-1.2156720161437988,9.205050898142714,0.11669834715203392,2499447,41.221878,-1.215666,2.0805
3973,3973,024339.51-002445.7,40.91466522216797,-0.4127199947834015,8.528055755319105,0.0906336510511482,2523991,40.914658,-0.412715,0.7343
3481,3481,022533.10+000308.3,36.387943267822266,0.05232299864292145,8.26329314493558,0.3202182270473781,2031395,36.387928,0.052335,2.256
904,904,004038.13+000312.8,10.158875465393066,0.05358000099658966,8.331388618942885,0.08203698240156512,219953,10.158879,0.053583000000000006,1.5516
8947,8946,234730.84+003101.0,356.8785400390625,0.5169460177421571,8.6129089958135,0.1317055162045151,3962093,356.87854,0.516939,0.8274
4332,4332,025651.07-005158.6,44.21279525756836,-0.8662819862365723,9.049138474259037,0.10916266010039942,2513542,44.212791,-0.8662799999999999,1.4751
8360,8359,232205.45+004551.0,350.522705078125,0.7641850113868713,8.814562881371517,0.22951632236449804,354705,350.522705,0.764184,1.8212
5428,5428,033919.45-001215.1,54.8310546875,-0.2042109966278076,8.199471676831308,0.22842295283087824,3797098,54.831051,-0.204209,0.773
2080,2080,013306.18-004523.8,23.27577209472656,-0.7566189765930176,9.039628924358734,0.12983650067881733,1016763,23.275766,-0.756618,0.7323
1565,1565,010915.79-002240.0,17.315828323364258,-0.3777799904346466,8.843471534945943,0.2256148527709672,697531,17.315823,-0.377774,1.7672
5072,5072,032651.68-002741.7,51.7153434753418,-0.4615949988365173,8.775644137081452,0.4711261230723094,3756961,51.71534000000001,-0.461595,1.9075
3528,3528,022650.73+000603.3,36.711387634277344,0.10094299912452698,9.37017147783152,0.13813631206202925,2105963,36.71138,0.100946,1.1196
5422,5422,033910.52-003009.2,54.79383850097656,-0.5025720000267029,9.022906341704973,0.3403914869587311,3834404,54.793839,-0.5025689999999999,3.7582
3903,3903,024105.05-005132.6,40.271080017089844,-0.8590790033340454,9.01552214711599,0.08226942991638418,2570463,40.271072,-0.8590770000000001,1.7871
6158,6157,210127.95+004639.8,315.3664855957031,0.7777379751205444,8.60126300702268,0.09456807165405354,2975821,315.366486,0.7777350000000001,1.3059
6975,6974,220411.48-000519.9,331.0478515625,-0.08887200057506561,8.814897314680367,0.32020902817391594,1391545,331.047852,-0.088869,2.0173
6992,6991,220501.99-010830.0,331.2583312988281,-1.1416749954223633,8.098028477388292,0.9780224856831784,1431112,331.258331,-1.14167,1.484
6323,6322,212219.17+011505.8,320.57989501953125,1.2516260147094729,8.917668601181996,0.2061672857519085,2179711,320.579865,1.251625,1.7892
5461,5461,034014.25+001847.7,55.05938339233398,0.3132700026035309,9.594419147394404,0.11242038887308987,4955508,55.05938,0.313269,3.3355
1113,1113,004819.12+001457.1,12.079687118530273,0.2492150068283081,8.596710165493853,0.5474795984219966,237546,12.079688,0.249213,1.5452
2646,2646,015538.38-010631.7,28.9099235534668,-1.108808994293213,9.24504864542201,0.06812706980127049,1319336,28.909916,-1.108803,0.878
3464,3464,022508.07+001707.2,36.28364181518555,0.2853389978408813,9.072524213369807,0.10772911435124248,1988699,36.283642,0.285343,0.5269
6074,6073,205608.47+002928.1,314.0353088378906,0.4911420047283173,9.165817215885644,0.030906064999435236,3440565,314.035309,0.491142,0.481
6872,6871,215949.01+001004.7,329.9542236328125,0.16798700392246246,8.471806807305335,0.038820433406694235,1794587,329.954224,0.167989,0.2712
5911,5910,204813.65-005701.8,312.0569152832031,-0.9505169987678528,8.061160210973329,0.5052816693489192,3509931,312.056915,-0.950518,0.6808
2300,2300,014109.56+004626.6,25.289854049682607,0.7740740180015564,9.0505203123851,0.21680791901654967,1225483,25.28985,0.7740739999999999,1.9316
7332,7331,222050.59+005948.5,335.2108154296875,0.9968289732933044,0.0,-1.0,1141048,335.210815,0.996834,2.62
254,254,001141.40-004722.6,2.9225308895111084,-0.7896289825439453,9.060381616695649,0.15189640927850798,101129,2.922525,-0.789623,1.6483
5146,5146,032946.99+000002.7,52.44581985473633,0.0007619999814778566,8.630834732044901,0.08334537306293377,3866468,52.44582,0.000768,1.4147
5501,5501,034139.18-000012.6,55.41327285766602,-0.003501999890431761,9.04048871090022,0.404725263967252,4987104,55.413273,-0.003501,2.2477
3660,3660,023114.93-011002.0,37.81224822998047,-1.1672420501708984,9.349137772302221,0.2257354765246242,2099508,37.812241,-1.1672360000000002,1.2748
7282,7281,221833.93-000336.8,334.6413879394531,-0.06024299934506416,9.5087582383413,0.1178525630493126,1450988,334.641388,-0.060241,1.9534
5983,5982,205145.67-005416.3,312.9403076171875,-0.9045479893684388,8.445932735803643,0.12591873264218648,3333377,312.940308,-0.904547,1.4209
8951,8950,234747.42+001337.0,356.9476013183594,0.22694799304008484,8.69538026448503,0.4369154790066239,3901239,356.947601,0.22695,0.429
7538,7537,223125.15-003125.2,337.8548278808594,-0.5236809849739075,8.88981571003769,0.11266884479450122,1052697,337.854828,-0.5236770000000001,1.3487
6757,6756,215354.83-004334.3,328.47845458984375,-0.7262020111083984,8.42963116703445,0.12476717369008625,1732192,328.478455,-0.726201,0.8809
2589,2589,015336.48-000034.4,28.40201568603516,-0.00955700036138296,8.567633862897443,0.28290155035252595,1276604,28.402016,-0.009563,2.2804
3457,3457,022458.46+010632.5,36.243595123291016,1.1090550422668457,8.976215311482424,0.13364098511199024,2073051,36.243603,1.109054,0.621
5283,5283,033425.52+005443.2,53.60636901855469,0.9120230078697203,8.863708556602921,0.2488449121993757,3816536,53.606369,0.912024,3.0807
303,303,001404.45+011237.4,3.5185470581054688,1.2104109525680542,9.3215099021925,0.14978912590261514,131569,3.518545,1.210411,2.1679
5285,5285,033429.44+000611.0,53.62267684936523,0.10305900126695633,8.339868072454838,0.27463639005871804,3767330,53.622669,0.10305999999999997,0.3471
3482,3482,022533.77-001413.5,36.39072799682617,-0.2371030002832413,9.125386076556614,0.11983943435161225,2121414,36.390724,-0.2371,1.5178
5479,5479,034058.43+003246.4,55.24346542358398,0.5462239980697632,9.343967897127797,0.4069630489832144,5010934,55.243465,0.546226,1.6299
3102,3102,021309.33-004735.2,33.288890838623054,-0.7931129932403564,9.403069798495595,0.10008569184938383,1698721,33.288887,-0.793107,1.5157
5430,5430,033924.58-005426.3,54.8524284362793,-0.9073219895362854,9.05448026856016,0.4088165744614897,3802598,54.852428,-0.907319,1.7622
4527,4527,030404.45+010327.5,46.0185661315918,1.0576399564743042,9.382636161441027,0.2764657018888921,3126901,46.018566,1.057641,1.8328
1436,1436,010336.40-005508.7,15.901700019836426,-0.9190880060195924,8.304298127391142,0.10918372077676992,709615,15.901701999999998,-0.91909,2.443
3353,3353,022212.43-010304.6,35.55181121826172,-1.0512800216674805,8.133025001005295,0.11117097874397226,2051430,35.551811,-1.05128,1.0259
6795,6794,215556.59+003807.6,328.9858093261719,0.6354600191116333,9.713020355024721,0.2317186743525057,1776190,328.985809,0.635466,2.1207
376,376,001713.40-002448.5,4.305838108062743,-0.4134950041770935,8.973476117779382,0.12831312846297654,32184,4.30583,-0.4134930000000001,3.1895
1869,1869,012317.19+001138.7,20.821653366088867,0.19410699605941767,8.80112968259694,0.1439458555459931,967696,20.821646,0.19411,1.3676
6797,6796,215600.99-003608.8,329.0041198730469,-0.6024590134620667,8.082846509396203,0.9243683046581224,1804850,329.00412,-0.602453,1.7191
4393,4393,025905.81-010649.9,44.77423858642578,-1.1138789653778076,8.736865192087443,0.1249544419090854,2510931,44.774235,-1.113882,1.1128
1834,1834,012125.52-010632.7,20.356372833251953,-1.10909104347229,8.170618551674611,0.2056457276193981,881585,20.356371,-1.109086,1.2004
1658,1658,011418.27+002202.5,18.576129913330078,0.3673659861087799,8.86431779763569,0.24303597210612196,669451,18.576126,0.367369,1.6803
755,755,003358.67+004855.4,8.494488716125487,0.8154060244560242,9.576043852923176,0.23229451032910026,4014674,8.494485000000001,0.815409,2.0508
7278,7277,221815.62+010842.2,334.5650939941406,1.1450560092926023,8.504761293746228,0.09572558627616216,1413956,334.565094,1.145056,0.7408
4685,4685,031121.77+011137.7,47.8407096862793,1.1938060522079468,8.450756699221614,0.1306725317565289,3055594,47.840706,1.193807,1.0505
6932,6931,220228.65+004901.9,330.6194152832031,0.8171979784965515,9.375181871977354,0.2785293623241257,1548315,330.619476,0.817224,0.6659999999999999
290,290,001322.28-011239.4,3.3428640365600586,-1.2109509706497192,9.000036895664357,0.1829166152522963,118721,3.342863,-1.210948,2.3002
2236,2236,013854.44-002124.8,24.72687530517578,-0.35690400004386896,8.730987281694892,0.15179454390758368,983136,24.726864000000006,-0.356898,1.0547
4354,4354,025735.33-001631.3,44.39722442626953,-0.2753889858722687,7.737851242720119,0.13455383078459662,2475389,44.397213,-0.275388,0.3625
9082,9081,235321.42-005407.4,358.33929443359375,-0.9020739793777466,9.301101029419977,0.07354206742365932,3994028,358.339294,-0.902075,1.5775
2118,2118,013415.39-010257.5,23.56414222717285,-1.04931902885437,9.229288591007238,0.4778054390730367,947443,23.564121,-1.049316,3.4330000000000003
5407,5407,033847.44+004310.7,54.697669982910156,0.7196660041809082,8.863944023857849,0.13928229415995566,3837965,54.69766600000001,0.719665,1.5537
8033,8032,230347.27+011011.7,345.9469909667969,1.1699210405349731,8.922530114530781,0.2341744983456032,420758,345.946991,1.169929,1.132
501,501,002238.06-001026.8,5.658590793609619,-0.17411699891090393,9.096745753703793,0.28794520971641163,4021307,5.658594,-0.174117,1.8435
5032,5032,032524.44-003311.6,51.35183334350586,-0.5532410144805908,9.568779774339657,0.09381154389329636,3778003,51.351833,-0.553247,0.7872
5309,5309,033531.71-002130.9,53.88216400146485,-0.3586069941520691,8.735919228888438,0.19995162124521987,3860150,53.88215600000001,-0.358605,1.7768
8126,8125,230849.41-004226.5,347.20587158203125,-0.7073850035667419,8.774294762536337,0.12052375891985055,522996,347.205872,-0.707385,1.6497
1539,1539,010803.84+000647.4,17.01600456237793,0.11317499727010727,9.266469112281497,0.2012031026260892,705845,17.015995,0.113198,2.7310000000000003
5284,5284,033425.83-001237.7,53.6076545715332,-0.2104900032281876,8.752318583853079,0.1832193712928805,3798190,53.607655,-0.210486,1.6034
1211,1211,005232.43+005123.0,13.135139465332033,0.8564029932022095,7.6592174709538465,0.3766000944076053,221567,13.135131,0.856411,0.4085
2996,2996,020921.99-005455.5,32.341659545898445,-0.9154210090637208,8.871312706013725,0.2332461404227108,1589671,32.341652,-0.915419,1.3702
7988,7987,230105.79-002401.7,345.274169921875,-0.4004940092563629,9.1009471651159,0.17586346859354715,467652,345.27417,-0.400494,1.8828
9213,9212,235821.96-004055.2,359.5915222167969,-0.6820250153541565,8.499337370200818,0.2351363559995927,3893824,359.591522,-0.682026,1.507
672,672,003017.11+005358.8,7.5713138580322275,0.8996890187263489,9.370022661620926,0.2888894686850987,4142797,7.5713089999999985,0.899689,2.8312
7015,7014,220612.08+004758.0,331.55035400390625,0.7994599938392639,9.377600691917657,0.08609330923791994,1477837,331.550354,0.799459,2.6509
5441,5441,033935.71+004423.3,54.89881134033203,0.7398279905319214,8.8273896977336,0.3390863176191422,3795484,54.898811,0.739827,1.7224
6689,6688,215012.23-003205.7,327.55096435546875,-0.5349349975585938,7.9460104099501825,0.2125663864944912,1978667,327.550964,-0.534936,0.5356
5766,5765,204113.70-001749.9,310.3070983886719,-0.2972170114517212,9.47471922581109,0.26008489574362065,3424874,310.307098,-0.297218,0.5286
5417,5417,033859.83-003452.6,54.74931716918945,-0.5812849998474121,8.94008873627586,0.11460866517331987,3757122,54.74931700000001,-0.581281,1.3015
8071,8070,230550.35-004938.1,346.4598083496094,-0.8272550106048584,8.450170550982937,0.09578245623230723,567244,346.459808,-0.827254,0.9984
1464,1464,010438.71-011407.8,16.161306381225586,-1.2355140447616575,8.614957266458354,0.13639564331816134,607577,16.161306,-1.235509,1.0628
7762,7761,224442.51+001826.6,341.1771240234375,0.3074040114879608,8.919968871912175,0.16225653683771746,763718,341.177155,0.307388,1.7221
8112,8111,230759.34+002410.5,346.99725341796875,0.40293601155281067,8.4951022038637,0.11552546017016922,546621,346.997253,0.402938,0.6302
1192,1192,005152.20+010319.4,12.967508316040039,1.0554130077362058,8.999519831980106,0.1154398063218695,217427,12.967513,1.055413,1.8107
7902,7901,225542.15-010724.3,343.9256591796875,-1.123425006866455,9.313017028901168,0.05847765087213112,774573,343.925659,-1.123425,1.5494
3332,3332,022127.34+005052.6,35.36393356323242,0.8479580283164978,8.95366735547173,0.09550665869174664,2004406,35.363934,0.8479610000000001,1.2486
2264,2264,013956.47+005028.3,24.98532867431641,0.8412169814109802,9.441932260900547,0.246379381626754,956402,24.985325,0.8412209999999999,2.1377
7934,7933,225820.99+001605.3,344.5874938964844,0.2681509852409363,8.531806701533908,0.3349416510133787,758974,344.587494,0.268149,0.57
421,421,001904.83+003436.5,4.770143985748291,0.5768250226974487,9.687788459552626,0.03661316264688238,129886,4.770137999999998,0.576823,2.1178
505,505,002250.07-000003.0,5.7086358070373535,-0.0008420000085607171,8.659745079344296,0.16164553107164492,4035478,5.708638,-0.000842,0.6304
6884,6883,220008.66+001744.9,330.0361022949219,0.2958270013332367,9.606912461584491,0.21150401429918048,1505188,330.036102,0.295829,4.7895
