my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
11626,4217-55478-0339 ,55478,1.6821252,-0.20010607,8.818372026,3.108,0.695672817,-25.814625,55478,24.51879,21.28501,20.85372,20.82976,20.77706,3.23378,0.43129,0.02396,0.0527,-3.74173
2184,7847-57012-0150 ,57012,24.317812,-0.31319012,8.506031396,1.6097199,0.216498247,-45.166992,57012,21.43204,20.77044,20.26045,19.77331,19.59471,0.6616,0.50999,0.48714,0.1786,-1.83733
729,6781-56274-0905 ,56274,39.766812,1.181211,8.268004754,1.966,0.089901951,-24.890402,56274,21.14161,20.97688,20.9268,20.73092,20.50897,0.16473,0.05008,0.19588,0.22195,-0.63264
13804,4231-55444-0906 ,55444,26.029617,1.1317047,8.822369068,2.586,0.223379334,-25.982452,55444,21.51727,20.95389,20.77174,20.6605,20.3512,0.56338,0.18215,0.11124,0.3093,-1.16607
18137,8791-57373-0282 ,57373,22.107155,-0.52405318,8.437638287,1.3184762,0.037754251,-24.245855,57373,20.86603,20.70924,20.40991,20.39094,20.45035,0.15679,0.29933,0.01897,-0.05941,-0.41568
1382,0685-52203-0578 ,52203,1.1328692,0.53195195,8.409340907,1.4443,0.079709879,-25.410702,52203,19.91357,19.73417,19.57417,19.44547,19.5082,0.1794,0.16,0.1287,-0.06273,-0.40537
3483,0704-52205-0307 ,52205,34.776346,-0.20688408,9.049742486,1.5842,0.32980019,-25.355299,52205,20.30264,20.07903,19.99977,19.77856,19.79211,0.22361,0.07926,0.22121,-0.01355,-0.51053
17986,7872-57279-0077 ,57279,15.062502,-0.11269018,8.595951036,2.0404553,0.229414047,-25.596138,57279,20.96006,20.60382,20.39916,20.23885,20.04047,0.35624,0.20466,0.16031,0.19838,-0.91959
10131,7848-56959-0021 ,56959,0.59284477,0.032951381,8.477183958,2.4602644,0.075055052,-23.966957,56959,22.98907,22.14142,22.29458,22.30788,22.00285,0.84765,-0.15316,-0.0133,0.30503,-0.98622
21404,4203-55447-0334 ,55447,337.90429,-0.79290454,9.261273422,2.43,0.451841594,-24.69346,55447,22.3585,21.51725,21.44148,21.41701,21.08897,0.84125,0.07577,0.02447,0.32804,-1.26953
16275,7868-57006-0805 ,57006,9.4574555,0.5289451,8.828154396,1.4870842,0.539745971,-23.151506,57006,22.30861,22.11573,22.11178,21.85543,21.78055,0.19288,0.00395,0.25635,0.07488,-0.52806
21413,1106-52912-0583 ,52912,330.40325,0.61277679,8.962839602,1.5666,0.03288341,-25.940458,58035,19.88604,19.60598,19.35308,19.09982,19.16053,0.28006,0.2529,0.25326,-0.06071,-0.72551
1263,4216-55477-0740 ,55477,0.11231914,0.33466703,8.938240035,0.822,0.059666181,-23.125265,55477,20.94819,20.58956,20.49123,20.55042,20.34467,0.35863,0.09833,-0.05919,0.20575,-0.60352
2881,7840-57003-0204 ,57003,28.581494,-1.2133581,8.089395423,1.1306095,0.295701797,-23.97662,57003,20.80526,20.75412,20.39955,20.35982,20.468,0.05114,0.35457,0.03973,-0.10818,-0.33726
1754,0390-51900-0433 ,51900,5.0965862,-0.1862752,8.939732728,1.6416,0.073711819,-26.274147,58067,19.22599,19.08064,19.06305,18.87046,18.88702,0.14535,0.01759,0.19259,-0.01656,-0.33897
4169,7848-56959-0083 ,56959,0.2764628,-0.57425474,8.958839875,1.8566998,0.233970271,-25.022877,56959,20.68767,20.737,20.80683,20.48286,20.53344,-0.04933,-0.06983,0.32397,-0.05058,-0.15423
25867,5147-55854-0124 ,55854,329.51428,0.24082785,8.450321451,1.559,0.120998456,-24.818411,55854,20.75164,20.5279,20.47981,20.24714,20.31923,0.22374,0.04809,0.23267,-0.07209,-0.43241
10113,4224-55481-0161 ,55481,13.827527,-1.2339364,8.950902667,2.886,0.197356909,-26.040298,55481,22.2162,20.94587,20.71432,20.67212,20.72113,1.27033,0.23155,0.0422,-0.04901,-1.49507
12410,7875-56980-0910 ,56980,18.723791,-0.65117045,8.563847693,0.9879241,0.189947832,-23.151424,56980,21.4966,21.3054,21.06988,21.07203,21.02469,0.1912,0.23552,-0.00215,0.04734,-0.47191
24120,4216-55477-0324 ,55477,359.85513,-0.77622051,8.576360864,1.776,0.551321885,-24.111731,55477,22.18499,21.68176,21.61474,21.31134,21.24872,0.50323,0.06702,0.3034,0.06262,-0.93627
1660,7828-57039-0152 ,57039,38.001255,-0.61560881,8.167072135,1.2029836,0.151611329,-24.859686,57039,21.57562,21.15165,20.90997,19.9461,19.31504,0.42397,0.24168,0.96387,0.63106,-2.26058
12888,7831-57016-0863 ,57016,35.637163,0.87203536,8.449430726,0.9535146,0.156153364,-23.019423,57016,21.47253,21.27586,21.07397,20.95905,20.71623,0.19667,0.20189,0.11492,0.24282,-0.7563
13509,4241-55450-0444 ,55450,41.013373,-0.80428157,8.16063902,0.656,0.252867566,-22.130072,55450,22.5805,21.74981,21.34997,20.98965,20.72411,0.83069,0.39984,0.36032,0.26554,-1.85639
10264,1084-52591-0390 ,52591,11.944943,0.27002052,8.655757467,1.4568,0.13731993,-25.252079,52591,19.63518,19.51362,19.51919,19.52547,19.65549,0.12156,-0.00557,-0.00628,-0.13002,0.02031
613,8788-57360-0496 ,57360,14.240866,-0.21001144,8.095913793,0.6635269,0.160193421,-23.370899,57360,20.24903,19.86054,19.88096,19.87604,19.85382,0.38849,-0.02042,0.00492,0.02222,-0.39521
11141,4239-55458-0758 ,55458,38.874246,0.98788526,8.632811439,2.716,0.084660445,-25.621357,55458,22.20348,20.87447,20.65734,20.7685,20.5171,1.32901,0.21713,-0.11116,0.2514,-1.68638
7995,7876-57002-0588 ,57002,18.482968,0.90877354,7.623263934,1.0375992,0.262192312,-23.207392,57002,21.99866,21.71864,21.33558,21.2342,21.0092,0.28002,0.38306,0.10138,0.225,-0.98946
20895,4204-55470-0460 ,55470,339.05512,-0.75871602,8.808236747,1.864,0.029685707,-26.64712,55470,19.27499,19.21924,19.06473,18.67204,18.53154,0.05575,0.15451,0.39269,0.1405,-0.74345
27126,0683-52524-0321 ,52524,355.72906,1.1345874,9.227976849,1.365,0.053700273,-24.948986,52524,20.03181,19.95462,19.63402,19.60173,19.63327,0.07719,0.3206,0.03229,-0.03154,-0.39854
22057,0386-51788-0324 ,51788,356.42601,0.77122462,8.867757531,1.9944,0.332340341,-25.938744,51788,19.99504,20.03813,20.02192,19.80807,19.55772,-0.04309,0.01621,0.21385,0.25035,-0.43732
22860,0676-52178-0486 ,52178,343.20708,0.68240711,8.693851904,1.1615,0.073411837,-25.514315,52178,19.32844,19.28206,19.05759,19.0356,19.06402,0.04638,0.22447,0.02199,-0.02842,-0.26442
3228,0389-51795-0365 ,51795,3.2406756,1.100909,9.038016545,1.0627,0.144727358,-25.92338,58067,18.75957,18.63413,18.37663,18.39228,18.44232,0.12544,0.2575,-0.01565,-0.05004,-0.31725
17254,7866-57002-0072 ,57002,7.7051214,-0.017438746,8.453429059,2.25,0.134518907,-25.254757,57002,21.65268,21.12337,21.28699,21.16253,20.90665,0.52931,-0.16362,0.12446,0.25588,-0.74603
18439,7818-56989-0115 ,56989,22.117465,-0.30315361,8.572952103,1.5432258,0.118405458,-24.248102,56989,21.38549,21.09341,20.90375,20.62038,20.83747,0.29208,0.18966,0.28337,-0.21709,-0.54802
14408,6782-56572-0830 ,56572,41.095703,0.282422,8.683044498,1.58,0.233822436,-24.260147,56572,21.2117,20.98828,20.92194,20.673,20.82092,0.22342,0.06634,0.24894,-0.14792,-0.39078
249,7862-56984-0810 ,56984,2.093035,0.57466775,8.452107079,1.6569113,0.181386863,-24.432329,56984,21.2141,20.96399,20.97787,20.70676,20.74085,0.25011,-0.01388,0.27111,-0.03409,-0.47325
16735,7872-57279-0960 ,57279,15.00858,0.79267399,8.935480037,0.7287737,0.114378772,-23.866526,57279,19.93182,19.59698,19.59123,19.6167,19.49888,0.33484,0.00575,-0.02547,0.11782,-0.43294
12104,6782-56273-0318 ,56273,40.878463,-0.071331,7.952018836,2.086,0.299371228,-24.546583,56273,21.99853,21.83553,21.72287,21.57102,21.31301,0.163,0.11266,0.15185,0.25801,-0.68552
956,7866-57002-0769 ,57002,6.954327,0.55006296,9.374959004,3.0884187,0.26814419,-25.37598,57002,23.75781,21.92491,21.55652,21.49816,21.3075,1.8329,0.36839,0.05836,0.19066,-2.45031
15488,7838-56958-0916 ,56958,32.509594,-1.2148,8.341781677,2.791184,0.286069036,-26.435965,56958,22.1496,21.02429,20.44062,20.25885,20.18903,1.12531,0.58367,0.18177,0.06982,-1.96057
1276,7846-56984-0786 ,56984,23.248842,-1.0796067,9.342751215,1.5750829,0.324249641,-23.455971,56984,23.26544,22.28294,22.11583,21.69259,21.18285,0.9825,0.16711,0.42324,0.50974,-2.08259
4028,3590-55201-0172 ,55201,12.57853,-0.91055734,9.483436991,2.34,0.03476341,-26.781429,55201,19.89877,19.44548,19.3359,19.41072,19.29122,0.45329,0.10958,-0.07482,0.1195,-0.60755
13482,7870-57016-0130 ,57016,12.100346,-1.1081355,8.682703281,2.1312373,0.230938241,-24.526022,57016,21.98753,21.84702,21.73262,21.6404,21.35835,0.14051,0.1144,0.09222,0.28205,-0.62918
24071,4198-55480-0608 ,55480,329.19323,0.21604509,8.193837978,0.747,0.37757485,-22.847952,55480,21.86612,21.3624,21.13009,20.68037,20.27661,0.50372,0.23231,0.44972,0.40376,-1.58951
177,4231-55444-0704 ,55444,25.281142,1.0379394,9.264389038,3.379,0.071834875,-26.60718,55444,23.45498,21.22928,20.62944,20.4255,20.25671,2.2257,0.59984,0.20394,0.16879,-3.19827
5523,7847-57012-0711 ,57012,23.478644,0.81458239,8.176946624,2.5504513,0.369451801,-25.081247,57012,24.19361,22.37989,21.57683,21.36822,21.05728,1.81372,0.80306,0.20861,0.31094,-3.13633
28332,4203-55447-0646 ,55447,337.56306,1.1508146,9.32967647,2.285,0.272864039,-24.570631,55447,22.18635,21.37483,21.41746,21.12623,20.7916,0.81152,-0.04263,0.29123,0.33463,-1.39475
18616,4232-55447-0826 ,55447,27.373482,1.1696518,7.602945911,0.74,0.226454266,-23.081303,55447,20.84215,20.51191,20.46334,20.47522,20.27888,0.33024,0.04857,-0.01188,0.19634,-0.56327
22034,1095-52521-0500 ,52521,351.20155,0.61004664,9.67478067,1.1207,0.046463625,-26.061941,57692,19.03846,18.61242,18.24807,18.16115,18.15222,0.42604,0.36435,0.08692,0.00893,-0.88624
16813,4231-55444-0698 ,55444,25.155841,0.47908964,7.79499502,2.209,0.247896977,-24.485664,55444,22.14993,21.63472,21.62619,21.77327,21.41944,0.51521,0.00853,-0.14708,0.35383,-0.73049
5915,4225-55455-0610 ,55455,14.502102,0.53362146,9.131611419,2.973,0.079542911,-26.551868,55455,21.56149,20.41501,20.17679,20.09707,20.05043,1.14648,0.23822,0.07972,0.04664,-1.51106
6890,8791-57373-0447 ,57373,21.468221,-0.50406901,7.299007204,3.016732,0.537842201,-23.885849,57373,24.05698,22.81329,22.66361,22.8359,22.78772,1.24369,0.14968,-0.17229,0.04818,-1.26926
2865,7337-56662-0914 ,56662,41.707901,0.81785138,8.827393829,1.817,0.378479095,-45.47311,56662,22.97765,22.90821,22.82187,22.39324,22.18651,0.06944,0.08634,0.42863,0.20673,-0.79114
7002,7876-57002-0840 ,57002,19.425119,0.60723899,8.216772271,1.5590396,0.107792231,-24.03001,57002,21.85699,21.64608,21.61414,21.35874,21.41908,0.21091,0.03194,0.2554,-0.06034,-0.43791
15413,7843-56902-0443 ,56902,25.081028,-1.0645061,8.41594613,1.2249885,0.105281199,-23.901354,56902,20.76816,20.83278,20.50954,20.57451,20.76163,-0.06462,0.32324,-0.06497,-0.18712,-0.00653
16991,7847-57012-0412 ,57012,23.104694,-1.1104089,7.766775705,1.1381147,0.810440493,-23.97171,57012,21.50915,21.21444,20.73922,20.56781,20.53008,0.29471,0.47522,0.17141,0.03773,-0.97907
1959,7864-56979-0916 ,56979,5.1086687,0.6924215,7.791267289,1.044,0.299304203,-22.713936,56979,22.52915,22.32012,21.925,21.60903,21.02008,0.20903,0.39512,0.31597,0.58895,-1.50907
2657,7834-56979-0738 ,56979,32.992295,-0.13005687,7.856570257,1.9442806,0.195869275,-23.962442,56979,22.17072,22.19408,22.22828,21.90571,21.7507,-0.02336,-0.0342,0.32257,0.15501,-0.42002
15320,3735-55209-0890 ,55209,16.83057,0.36253995,8.771962859,2.15,0.074001179,-25.191538,55209,21.02129,20.66911,20.62825,20.54408,20.35739,0.35218,0.04086,0.08417,0.18669,-0.6639
5150,7877-56898-0902 ,56898,21.365177,-0.86336207,8.132934099,1.9139935,0.288520789,-23.558895,56898,21.88143,21.97434,22.08183,21.9017,21.70543,-0.09291,-0.10749,0.18013,0.19627,-0.176
20171,5141-55746-0315 ,55746,318.14957,1.158799,9.085435788,1.101,0.294035645,-22.60388,55746,22.22756,22.15394,21.57204,21.48012,21.22141,0.07362,0.5819,0.09192,0.25871,-1.00615
18972,0414-51901-0341 ,51901,50.557923,0.9204093,8.029336539,0.1849,0.006732549,-23.907156,51901,16.43302,16.35405,16.24965,15.85564,16.11006,0.07897,0.1044,0.39401,-0.25442,-0.32296
12121,7838-56958-0864 ,56958,32.254976,-0.74673202,8.689245227,0.9229105,0.036698638,-24.16835,56958,20.48468,20.14135,19.9115,19.93116,19.65098,0.34333,0.22985,-0.01966,0.28018,-0.8337
19121,0414-51901-0494 ,51901,51.97435,0.21637378,9.55404903,1.5647,0.032208353,-25.775217,51901,19.51776,19.23619,19.14124,18.91917,18.97075,0.28157,0.09495,0.22207,-0.05158,-0.54701
26206,4204-55470-0736 ,55470,339.78211,0.14113402,8.158778846,2.948,0.111711387,-25.000786,55470,23.22884,22.23262,21.7607,21.71686,21.69496,0.99622,0.47192,0.04384,0.0219,-1.53388
5011,6781-56575-0024 ,56575,40.200904,-0.574696,7.751085361,1.316,0.37275961,-23.075518,56575,22.05631,22.0492,21.84659,21.75816,21.51665,0.00711,0.20261,0.08843,0.24151,-0.53966
2332,0701-52179-0116 ,52179,30.551984,-0.3231817,8.909114554,0.7411,0.198381078,-24.498295,52179,19.6334,19.38032,19.1528,19.14085,18.91541,0.25308,0.22752,0.01195,0.22544,-0.71799
11885,7874-57279-0470 ,57279,15.672374,-0.12551043,8.219206435,2.9463584,0.115236605,-25.465572,57279,22.55378,21.34335,21.28525,21.41102,21.45051,1.21043,0.0581,-0.12577,-0.03949,-1.10327
21589,7848-56959-0576 ,56959,358.16611,0.19445173,8.640108609,1.5506433,0.042093057,-24.712086,56959,20.86089,20.58839,20.58779,20.33837,20.35699,0.2725,0.0006,0.24942,-0.01862,-0.5039
22785,0382-51816-0281 ,51816,348.53345,-1.2321009,8.4640644,1.0666,0.131788729,-24.686296,51816,19.78222,19.63962,19.42662,19.52027,19.53386,0.1426,0.213,-0.09365,-0.01359,-0.24836
17216,7843-56902-0807 ,56902,26.214839,0.20605158,8.498017065,1.5187976,0.153223998,-24.125975,56902,21.24418,20.95955,20.90744,20.77366,20.74738,0.28463,0.05211,0.13378,0.02628,-0.4968
2247,4224-55481-0066 ,55481,14.320839,-0.40923152,9.524682591,2.748,0.034338342,-27.474493,55481,19.9274,19.13416,19.07509,19.07607,19.07189,0.79324,0.05907,-0.00098,0.00418,-0.85551
9799,7863-56975-0920 ,56975,3.598856,-1.0337649,8.785908041,1.561,0.383401572,-23.760775,56975,22.82272,22.26347,22.03423,21.67665,21.84702,0.55925,0.22924,0.35758,-0.17037,-0.9757
15125,0400-51820-0379 ,51820,23.012249,0.79365765,8.862418183,1.8026,0.109826694,-26.469379,58107,19.18757,19.17976,19.22001,18.94732,18.95853,0.00781,-0.04025,0.27269,-0.01121,-0.22904
12060,7864-56979-0226 ,56979,4.6528547,-0.28600682,7.489837227,2.6639197,0.036605168,-24.512722,56979,23.68436,21.97348,22.02433,22.06655,21.77223,1.71088,-0.05085,-0.04222,0.29432,-1.91213
12056,7870-57016-0380 ,57016,11.09192,-0.67739494,8.289700399,0.8369872,0.120967514,-23.404112,57016,21.1444,20.70842,20.55493,20.50418,20.24068,0.43598,0.15349,0.05075,0.2635,-0.90372
18819,7337-56686-0812 ,56686,41.4508,0.2114621,7.967456728,0.9,0.293907226,-22.441561,56686,22.05524,21.9049,21.65517,21.61293,21.3637,0.15034,0.24973,0.04224,0.24923,-0.69154
3443,4240-55455-0628 ,55455,40.040749,0.97500441,8.830551752,1.553,0.153391235,-24.389263,55455,22.49029,21.78743,21.21447,20.71955,20.5079,0.70286,0.57296,0.49492,0.21165,-1.98239
22401,1487-52964-0427 ,52964,355.05242,0.513076,9.278985625,1.8923,0.295806359,-25.588476,57742,20.19392,20.22287,20.24309,20.02884,20.14009,-0.02895,-0.02022,0.21425,-0.11125,-0.05383
5852,7847-57012-0498 ,57012,22.461065,-0.12948586,8.319579976,1.8625542,0.314083879,-24.641756,57012,21.58965,21.50594,21.37041,20.9318,20.79333,0.08371,0.13553,0.43861,0.13847,-0.79632
9279,6782-56572-0322 ,56572,40.586236,-1.238524,9.493602383,1.732,0.146719142,-23.928616,56572,21.91419,21.71389,21.67494,21.25429,21.33696,0.2003,0.03895,0.42065,-0.08267,-0.57723
14107,8789-57358-0095 ,57358,18.835745,-0.51239238,7.601682813,0.6363897,0.373005227,-22.248714,57358,21.89479,21.48186,21.32843,20.94602,20.64547,0.41293,0.15343,0.38241,0.30055,-1.24932
12004,7876-57002-0148 ,57002,19.688891,-0.42105301,9.175061751,2.7764525,0.237585663,-26.065443,57002,21.77363,20.83751,20.6283,20.55376,20.49589,0.93612,0.20921,0.07454,0.05787,-1.27774
17471,6782-56572-0196 ,56572,41.347999,-0.128977,8.534721698,1.544,0.165489136,-23.495335,56273,22.42403,22.1396,21.87148,21.66702,21.8451,0.28443,0.26812,0.20446,-0.17808,-0.57893
19617,0714-52201-0624 ,52201,56.266906,0.26078724,8.616429959,1.5753,0.105445382,-24.905252,52201,20.17884,20.06393,20.04406,19.88568,19.96107,0.11491,0.01987,0.15838,-0.07539,-0.21777
23602,5142-55825-0314 ,55825,320.21984,1.0786703,8.968341899,1.62,0.070797677,-24.18854,55825,22.39334,21.69344,21.31705,20.95048,20.81273,0.6999,0.37639,0.36657,0.13775,-1.58061
23862,1117-52885-0430 ,52885,309.627,0.15144227,8.535233938,2.155,0.503933316,-26.105946,52885,19.91601,19.80294,19.82649,19.7961,19.65134,0.11307,-0.02355,0.03039,0.14476,-0.26467
8872,7818-56989-0762 ,56989,21.582985,0.54294077,8.014939544,1.4969448,0.363505168,-23.517649,56989,21.98097,21.98209,21.69129,21.32719,21.18479,-0.00112,0.2908,0.3641,0.1424,-0.79618
23509,4209-55478-0596 ,55478,347.40366,0.87095378,9.330271861,2.214,0.022699429,-26.863651,55478,19.67074,19.31007,19.22207,19.16302,18.94243,0.36067,0.088,0.05905,0.22059,-0.72831
25646,4198-55480-0314 ,55480,329.46735,-0.8459001,8.32449076,0.692,0.162576421,-22.928623,55480,21.01089,20.68746,20.57913,20.31178,20.11797,0.32343,0.10833,0.26735,0.19381,-0.89292
20453,4192-55469-0496 ,55469,318.33709,-0.35966824,9.046261409,2.299,0.08705166,-25.873283,55469,20.83834,20.36922,20.26863,20.37536,20.33071,0.46912,0.10059,-0.10673,0.04465,-0.50763
12095,0709-52205-0294 ,52205,44.684371,-0.92017943,8.668481449,0.9043,0.043347375,-24.928396,52205,19.56276,19.18009,19.10484,19.21265,19.02735,0.38267,0.07525,-0.10781,0.1853,-0.53541
18259,7868-57006-0372 ,57006,8.6620485,-0.83306824,7.523817811,2.2573056,0.287130495,-24.372515,57006,22.83371,21.76711,21.79398,21.77471,21.3077,1.0666,-0.02687,0.01927,0.46701,-1.52601
27055,0673-52162-0500 ,52162,337.22613,0.33304615,9.296047607,1.4176,0.086514638,-25.494648,52162,19.86511,19.68929,19.44214,19.31911,19.40228,0.17582,0.24715,0.12303,-0.08317,-0.46283
8828,7818-56989-0541 ,56989,20.513158,1.1244871,8.36136854,2.651,0.089801754,-24.697927,56989,21.86089,21.30782,21.36743,21.4856,21.13248,0.55307,-0.05961,-0.11817,0.35312,-0.72841
27669,7849-56980-0288 ,56980,357.93431,1.0297589,9.018947128,2.324,0.047148711,-25.47995,56980,21.56479,20.78265,20.66965,20.70794,20.41554,0.78214,0.113,-0.03829,0.2924,-1.14925
2849,6780-56267-0583 ,56267,36.443276,1.1315833,8.775429671,1.821,0.153739503,-25.997202,56238,19.84864,19.84088,19.81278,19.55064,19.47271,0.00776,0.0281,0.26214,0.07793,-0.37593
25263,4201-55443-0875 ,55443,335.41893,0.98312001,8.528539595,3.905,0.036719579,-27.262003,55443,24.38338,21.7337,20.02291,20.08896,20.40129,2.64968,1.71079,-0.06605,-0.31233,-3.98209
27902,4198-55480-0776 ,55480,329.90161,0.50014534,8.5909613,2.424,0.292598775,-25.238358,55480,22.00735,21.241,21.08922,21.15911,21.01396,0.76635,0.15178,-0.06989,0.14515,-0.99339
2137,6780-56577-0598 ,56577,36.37953,0.7889514,8.106829935,1.482,0.057335333,-24.895638,56577,20.52191,20.46081,20.24759,20.03806,20.04076,0.0611,0.21322,0.20953,-0.0027,-0.48115
25230,4193-55476-0350 ,55476,320.93938,-0.28929889,8.461336025,0.879,0.170307977,-23.957081,55476,20.15662,19.9521,19.83785,19.97353,19.93477,0.20452,0.11425,-0.13568,0.03876,-0.22185
24801,1105-52937-0282 ,52937,330.9911,-0.94868802,8.775439069,1.2208,0.162574749,-24.448435,52937,20.68817,20.67121,20.18094,19.95403,19.80891,0.01696,0.49027,0.22691,0.14512,-0.87926
23416,4197-55479-0412 ,55479,327.28766,-0.89620521,9.585523483,3.102,0.050904188,-27.023634,55479,20.83527,19.70238,19.45413,19.41012,19.47066,1.13289,0.24825,0.04401,-0.06054,-1.36461
18526,6781-56599-0882 ,56599,39.639795,0.5440524,8.478135132,1.826,0.222644618,-24.750837,56599,20.99025,20.96774,20.97158,20.6944,20.65703,0.02251,-0.00384,0.27718,0.03737,-0.33322
4911,0405-51816-0194 ,51816,33.199871,-0.38242765,7.602541393,0.4237,0.074728725,-22.763165,55479,20.21837,19.73988,19.57513,19.30988,18.99238,0.47849,0.16475,0.26525,0.3175,-1.22599
19209,1517-52934-0439 ,52934,52.857082,0.277337,8.890029102,2.1145,0.195319268,-25.678696,52934,20.54456,20.36372,20.16917,20.01026,19.81752,0.18084,0.19455,0.15891,0.19274,-0.72704
10618,3615-56544-0800 ,56544,37.183721,0.038062,9.434646408,2.718,0.016840347,-28.673973,55476,20.1307,18.40865,18.18867,17.86032,17.5187,1.72205,0.21998,0.32835,0.34162,-2.612
19565,0416-51811-0083 ,51811,55.795672,-0.74401923,8.971266904,1.2643,0.10662006,-24.664391,51811,20.37729,20.23478,19.72583,19.70605,19.70514,0.14251,0.50895,0.01978,0.00091,-0.67215
14564,4241-55450-0456 ,55450,41.111883,-0.9111579,8.528952913,2.313,0.061924546,-25.524796,55450,21.90982,20.85856,20.61827,20.70575,20.25917,1.05126,0.24029,-0.08748,0.44658,-1.65065
12910,7855-57011-0186 ,57011,8.395301,0.94110059,8.461290902,1.609014,0.592257435,-23.711517,57011,22.38187,21.9629,21.66504,21.46656,21.4802,0.41897,0.29786,0.19848,-0.01364,-0.90167
25323,4201-55443-0530 ,55443,333.93105,0.35469381,9.785959155,2.31,0.209547672,-25.581305,55443,22.4079,21.33987,20.87395,20.5446,20.08613,1.06803,0.46592,0.32935,0.45847,-2.32177
7481,7866-57002-0339 ,57002,6.3668108,-0.56327911,8.60215514,3.729,0.199651619,-25.949591,57002,28.38473,22.50383,21.41234,21.28468,21.40462,5.8809,1.09149,0.12766,-0.11994,-6.98011
19963,4193-55476-0960 ,55476,322.56104,0.75733141,8.23443418,2.441,0.268281627,-24.524799,55476,22.53801,22.10286,22.07879,22.07985,21.68177,0.43515,0.02407,-0.00106,0.39808,-0.85624
10885,4233-55449-0972 ,55449,30.018926,0.43993787,8.246222591,3.113,0.407184766,-25.353609,55449,24.43248,22.01563,21.68417,21.60147,21.52175,2.41685,0.33146,0.0827,0.07972,-2.91073
