my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,ra.1,dec.1,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
25042,5146-55831-0171 ,55831,327.58939,0.41284793,7.915640714,2.176,0.273081725,-24.166279,55831,327.5894,0.4128426,22.36174,21.79256,21.80434,21.70746,21.60676,0.56918,-0.01178,0.09688,0.1007,-0.75498
7228,7876-57002-0214 ,57002,19.439986,-0.4452636,8.734202617,1.5728855,0.164240054,-24.292782,57002,19.44001,-0.4452714,21.54034,21.24496,21.00362,20.69159,20.64423,0.29538,0.24134,0.31203,0.04736,-0.89611
17869,4220-55447-0299 ,55447,6.8727002,-0.14760361,8.937410005,0.93,0.092127282,-24.295401,55447,6.872697,-0.1476034,21.48479,20.6947,19.99868,19.88012,19.63447,0.79009,0.69602,0.11856,0.24565,-1.85032
1932,4232-55447-0392 ,55447,26.411867,-0.35616498,7.947055816,2.348,0.180958523,-25.045191,55447,26.41186,-0.3561752,21.5488,20.83332,21.13578,21.07415,20.77171,0.71548,-0.30246,0.06163,0.30244,-0.77709
15007,4222-55444-0426 ,55444,9.396941,-0.64234602,8.956115276,1.234,0.053932235,-25.563356,55444,9.396954,-0.6423745,19.607,19.4988,19.14699,19.07128,19.09237,0.1082,0.35181,0.07571,-0.02109,-0.51463
25376,4196-55478-0009 ,55478,327.65871,-0.30099101,9.619464259,2.214,0.111402252,-25.343246,55478,327.6587,-0.3009895,21.75868,20.76922,20.59617,20.58407,20.29116,0.98946,0.17305,0.0121,0.29291,-1.46752
13632,4236-55479-0204 ,55479,33.956965,-1.0925161,7.988950164,0.8,0.246918174,-22.653324,55479,33.95696,-1.092517,23.09168,22.07239,21.43956,21.00052,20.6634,1.01929,0.63283,0.43904,0.33712,-2.42828
8543,4242-55476-0845 ,55476,44.212297,0.3923444,7.83105735,0.805,0.299912064,-22.371504,55476,44.2123,0.3923422,21.62073,21.39815,21.2539,21.38662,21.0703,0.22258,0.14425,-0.13272,0.31632,-0.55043
1393,7820-56984-0649 ,56984,43.41523,0.49360582,8.250726652,1.2556307,0.192420552,-22.549389,56984,43.41527,0.4935867,22.15461,22.27501,21.85402,21.79369,21.79219,-0.1204,0.42099,0.06033,0.0015,-0.36242
4977,7876-57002-0796 ,57002,19.328192,0.67684242,8.207027316,1.3777733,0.133553612,-23.699661,57002,19.32819,0.6768425,21.24783,21.37069,21.20356,21.15225,21.14581,-0.12286,0.16713,0.05131,0.00644,-0.10202
28121,5141-55746-0415 ,55746,317.75614,0.53874518,9.194385847,1.808,0.081687637,-25.514921,55746,317.7561,0.5387504,19.72591,19.77699,19.90565,19.64865,19.68113,-0.05108,-0.12866,0.257,-0.03248,-0.04478
16899,4232-55447-0764 ,55447,27.267353,0.61666609,9.399319387,2.71,0.058826884,-26.906979,55447,27.26736,0.6166559,20.3226,19.70698,19.60867,19.58994,19.53479,0.61562,0.09831,0.01873,0.05515,-0.78781
6452,1078-52643-0174 ,52643,23.530324,-0.64010461,8.843998926,1.7727,0.144160819,-25.185844,52643,23.53035,-0.640087,20.55429,20.49438,20.53384,20.21745,20.28719,0.05991,-0.03946,0.31639,-0.06974,-0.2671
26501,1035-52816-0452 ,52816,335.5874,0.95263231,8.554250635,0.7699,0.11309193,-24.170858,58018,335.5874,0.9526259,20.78308,20.07842,19.66126,19.44126,19.09616,0.70466,0.41716,0.22,0.3451,-1.68692
23364,5145-55835-0499 ,55835,324.32443,1.2302016,9.009492348,2.142,0.060419689,-25.714506,55835,324.3244,1.230208,21.14652,20.79286,20.82013,20.73254,20.52386,0.35366,-0.02727,0.08759,0.20868,-0.62266
3059,7834-56979-0760 ,56979,33.035313,0.34855819,9.224225287,3.337,0.185482192,-26.262693,56979,33.03532,0.3485582,24.84901,21.45244,21.09216,21.0751,21.63983,3.39657,0.36028,0.01706,-0.56473,-3.20918
2866,4218-55479-0557 ,55479,2.2399878,0.77680205,8.166453385,2.474,0.091762475,-25.163435,55479,2.239988,0.7768005,21.96078,21.34248,21.32244,21.30871,21.096,0.6183,0.02004,0.01373,0.21271,-0.86478
5677,4242-55476-0266 ,55476,43.871712,-0.38808462,9.197745803,1.933,0.19945952,-25.086542,55476,43.87171,-0.3880824,21.26842,20.93404,20.76753,20.57264,20.48137,0.33438,0.16651,0.19489,0.09127,-0.78705
7473,7840-57003-0855 ,57003,28.805476,0.12401877,8.157816465,1.0494505,0.179533519,-23.512205,57003,28.80548,0.1240188,20.99883,20.96252,20.6546,20.69933,20.70776,0.03631,0.30792,-0.04473,-0.00843,-0.29107
20333,0375-52140-0172 ,52140,336.01998,-0.57976311,9.032245443,1.7694,0.122836136,-26.181213,52140,336.02,-0.579774,19.26018,19.29503,19.30985,19.04915,19.01916,-0.03485,-0.01482,0.2607,0.02999,-0.24102
9635,8788-57360-0766 ,57360,15.564732,0.42145926,8.628625567,2.7133386,0.25054558,-24.020226,57360,15.56474,0.4214602,23.84852,22.52417,22.39011,22.39516,22.03155,1.32435,0.13406,-0.00505,0.36361,-1.81697
2845,7876-57002-0768 ,57002,19.225759,0.43061812,8.201749809,2.7077405,0.183917412,-24.927439,57002,19.22577,0.4305933,22.73088,21.65126,21.6068,21.69599,21.52696,1.07962,0.04446,-0.08919,0.16903,-1.20392
27106,4195-55452-0028 ,55452,325.8951,-0.43561674,8.951542008,1.515,0.172054917,-23.801857,55452,325.8951,-0.4356142,21.96078,21.5271,21.41632,21.19087,21.29976,0.43368,0.11078,0.22545,-0.10889,-0.66102
16186,4226-55475-0299 ,55475,16.87206,-0.093348968,8.312384579,2.452,0.135273798,-25.054375,55475,16.87206,-0.09334913,22.3783,21.57258,21.5031,21.37536,20.98211,0.80572,0.06948,0.12774,0.39325,-1.39619
4169,7848-56959-0083 ,56959,0.2764628,-0.57425474,8.958839875,1.8566998,0.233970271,-25.022877,56959,0.2764628,-0.5742548,20.68767,20.737,20.80683,20.48286,20.53344,-0.04933,-0.06983,0.32397,-0.05058,-0.15423
10876,0692-52201-0374 ,52201,12.928604,0.96416128,8.991028203,1.5924,0.054041413,-25.176086,52201,12.92862,0.964157,21.0225,20.61878,20.3714,20.0561,20.17273,0.40372,0.24738,0.3153,-0.11663,-0.84977
216,4221-55443-0602 ,55443,7.7762056,0.57457707,8.095688918,0.889,0.129643412,-22.798359,55443,7.7762,0.5745731,21.00054,20.7713,20.68503,20.73029,20.42378,0.22924,0.08627,-0.04526,0.30651,-0.57676
10602,7870-57016-0842 ,57016,11.966741,0.20675796,8.631596171,1.4509916,0.098804811,-25.224026,57016,11.96674,0.206758,20.13062,20.07922,19.94311,19.78231,19.82809,0.0514,0.13611,0.1608,-0.04578,-0.30253
16962,7872-57279-0571 ,57279,13.242715,0.56753748,7.840489006,1.2293347,0.257095837,-23.861187,57279,13.24271,0.5675375,21.13732,21.07717,20.79783,20.77359,20.8409,0.06015,0.27934,0.02424,-0.06731,-0.29642
24956,7849-56980-0018 ,56980,359.2095,1.1092543,8.316960951,1.9622148,0.115596604,-24.967772,57682,359.2095,1.109254,20.7572,20.91392,20.93282,20.76429,20.6076,-0.15672,-0.0189,0.16853,0.15669,-0.1496
17733,7874-57279-0610 ,57279,15.959791,0.48592491,7.617710285,2.001581,0.08106995,-24.098726,57279,15.95981,0.4859061,21.80625,21.79011,21.88965,21.69493,21.54126,0.01614,-0.09954,0.19472,0.15367,-0.26499
21192,0375-52140-0556 ,52140,336.20188,0.5191139,8.587701284,1.1216,0.067881113,-26.416372,58039,336.2019,0.5191399,18.33828,18.14525,17.89427,17.82079,17.77065,0.19303,0.25098,0.07348,0.05014,-0.56763
3758,6780-56605-0581 ,56605,36.528158,0.68015912,8.65000516,2.074,0.209848299,-23.854401,56577,36.52816,0.6801108,22.30246,22.36943,22.47077,22.26563,21.83324,-0.06697,-0.10134,0.20514,0.43239,-0.46922
8958,0700-52199-0431 ,52199,27.902111,0.30166142,8.393354589,1.277,0.20341262,-25.283066,52199,27.90209,0.301665,19.54877,19.55655,19.39956,19.39753,19.46213,-0.00778,0.15699,0.00203,-0.0646,-0.08664
5001,6782-56572-0946 ,56572,41.911463,0.95271442,8.263557052,1.235637,0.146981815,-24.00209,56576,41.91147,0.9527386,20.65815,20.78124,20.53935,20.58214,20.66399,-0.12309,0.24189,-0.04279,-0.08185,0.00584
12979,4217-55478-0224 ,55478,1.7559408,-1.2497632,9.032156641,2.053,0.048913809,-25.864704,55478,1.755945,-1.249762,20.73418,20.39991,20.28906,20.06474,19.74312,0.33427,0.11085,0.22432,0.32162,-0.99106
16289,7834-56979-0662 ,56979,32.572862,1.1392078,8.104086645,1.1358951,0.180105175,-22.294352,56979,32.57286,1.139208,22.18445,22.11336,21.78385,21.75864,21.48178,0.07109,0.32951,0.02521,0.27686,-0.70267
25393,0374-51791-0342 ,51791,332.4858,0.46372782,7.937317045,0.6837,0.253246362,-24.620291,58064,332.4858,0.4637485,18.96999,18.73971,18.76528,18.68751,18.72214,0.23028,-0.02557,0.07777,-0.03463,-0.24785
25754,5145-55835-0318 ,55835,325.37971,0.63779812,8.806350522,2.344,0.084063168,-24.351358,55835,325.3797,0.6377742,22.26906,21.46192,21.4632,21.52799,21.16837,0.80714,-0.00128,-0.06479,0.35962,-1.10069
5042,4230-55483-0352 ,55483,23.451271,-0.48650137,8.691917684,2.245,0.126657701,-24.895433,55483,23.45127,-0.4865009,21.91957,21.47465,21.48637,21.36048,21.17505,0.44492,-0.01172,0.12589,0.18543,-0.74452
25595,4197-55479-0338 ,55479,327.6891,-0.92368869,8.733382646,2.556,0.082874888,-25.705505,55479,327.6891,-0.9236916,21.29731,20.8494,20.72012,20.67811,20.54099,0.44791,0.12928,0.04201,0.13712,-0.75632
9169,4218-55479-0034 ,55479,4.5106957,-0.33719859,9.637933796,3.324,0.250916013,-26.031897,55479,4.510694,-0.3371979,24.49211,21.58619,21.00814,20.88312,20.80507,2.90592,0.57805,0.12502,0.07805,-3.68704
24425,0981-52435-0044 ,52435,310.88835,-0.18453387,8.355980361,0.5447,0.114380446,-25.084885,52435,310.8883,-0.184525,18.56041,18.05844,17.86712,17.63183,17.67882,0.50197,0.19132,0.23529,-0.04699,-0.88159
18362,0390-51900-0541 ,51900,5.9420721,-0.12478545,8.889935805,1.3091,0.039112449,-25.147251,58048,5.94205,-0.1247845,20.11131,20.18806,19.80444,19.8146,19.87157,-0.07675,0.38362,-0.01016,-0.05697,-0.23974
15203,7877-56898-0822 ,56898,20.859241,-0.72034233,8.620247522,2.057282,0.10689153,-24.759666,56898,20.85924,-0.7203423,21.69342,21.49354,21.26817,21.02886,20.94387,0.19988,0.22537,0.23931,0.08499,-0.74955
6952,4220-55447-0607 ,55447,6.3398477,0.31614575,8.802627994,2.243,0.080071494,-25.981066,55447,6.33985,0.3161432,21.01879,20.31611,20.06004,19.99265,19.74585,0.70268,0.25607,0.06739,0.2468,-1.27294
28186,7848-56959-0162 ,56959,359.48361,-1.1053742,8.232870632,2.7566566,0.271537484,-24.841803,56959,359.4836,-1.105351,23.19533,22.21929,21.93172,21.92251,21.75675,0.97604,0.28757,0.00921,0.16576,-1.43858
14064,7820-56984-0016 ,56984,44.980593,-0.12558065,9.450596976,1.8976082,0.266029628,-24.7714,56984,44.98059,-0.1255807,21.09311,21.07367,21.04481,20.79109,20.82498,0.01944,0.02886,0.25372,-0.03389,-0.26813
3589,0387-51791-0093 ,51791,0.2426759,-0.77952379,9.324050937,1.8973,0.103144675,-27.023987,58018,0.2426094,-0.7796028,18.56834,18.62176,18.67233,18.40561,18.35947,-0.05342,-0.05057,0.26672,0.04614,-0.20887
3635,1497-52886-0186 ,52886,14.383539,-0.65483,9.219336587,1.5769,0.243540092,-25.010965,52886,14.38355,-0.654817,20.81708,20.48603,20.41773,20.19714,20.27021,0.33105,0.0683,0.22059,-0.07307,-0.54687
2913,0397-51794-0276 ,51794,17.172427,-0.16750288,8.851980851,1.2426,0.051227892,-26.395498,58074,17.17248,-0.1675269,18.46498,18.45592,18.2178,18.19749,18.27654,0.00906,0.23812,0.02031,-0.07905,-0.18844
25937,4193-55476-0742 ,55476,321.26699,1.2037748,9.541096598,3.705,0.153885433,-26.849375,55476,321.267,1.20378,25.28568,21.33597,20.2501,20.08765,19.97363,3.94971,1.08587,0.16245,0.11402,-5.31205
4384,4224-55481-0748 ,55481,13.560439,1.16977,8.91209647,1.162,0.180961043,-24.268248,55481,13.56044,1.169743,20.75492,20.41067,20.06515,20.05379,20.11081,0.34425,0.34552,0.01136,-0.05702,-0.64411
5756,6782-56576-0577 ,56576,40.26789,0.1392345,8.579175294,1.056,0.060380083,-24.905354,56576,40.26786,0.1392612,19.84748,19.61106,19.30971,19.34335,19.35956,0.23642,0.30135,-0.03364,-0.01621,-0.48792
2087,4216-55477-0078 ,55477,1.1757907,0.00647983,9.281283165,1.006,0.031152027,-25.280497,55477,1.175779,0.006475456,19.23723,19.14039,18.9102,19.03838,19.09249,0.09684,0.23019,-0.12818,-0.05411,-0.14474
12422,6782-56576-0756 ,56576,40.910434,0.77239852,8.156435336,1.36,0.206456642,-23.536308,56576,40.91041,0.7723858,22.47753,22.30953,21.5689,21.38909,21.2303,0.168,0.74063,0.17981,0.15879,-1.24723
26669,4200-55499-0396 ,55499,332.68867,-0.13006704,9.002637813,2.723,0.175770394,-24.46558,55499,332.6887,-0.1300701,22.57051,21.82463,21.6229,21.82243,21.54271,0.74588,0.20173,-0.19953,0.27972,-1.0278
9208,7839-56900-0138 ,56900,27.915359,1.2451463,8.32976235,1.9816042,0.17796176,-24.100266,56900,27.91537,1.245178,21.90656,21.70666,21.55796,21.45265,21.18819,0.1999,0.1487,0.10531,0.26446,-0.71837
27341,4202-55445-0440 ,55445,335.71433,-0.45286135,9.547056388,2.225,0.107254518,-27.005932,55445,335.7143,-0.4528647,19.56668,19.23626,19.02282,19.07973,19.00986,0.33042,0.21344,-0.05691,0.06987,-0.55682
23214,4205-55454-0534 ,55454,340.66786,0.12523445,9.587671771,2.46,0.141948252,-26.594492,55454,340.6679,0.1252296,20.71129,19.92694,19.70985,19.72903,19.46919,0.78435,0.21709,-0.01918,0.25984,-1.2421
25357,5147-55854-0178 ,55854,329.41907,0.69455495,7.96512439,2.054,0.253392675,-22.885275,55854,329.4191,0.6944627,22.69988,22.64673,22.85139,22.72762,22.34073,0.05315,-0.20466,0.12377,0.38689,-0.35915
27294,4208-55476-0772 ,55476,346.64496,0.23240709,9.071002954,2.653,0.090413649,-25.912596,55476,346.645,0.2324082,21.43663,20.63254,20.51335,20.48203,20.33596,0.80409,0.11919,0.03132,0.14607,-1.10067
3620,7868-57006-0692 ,57006,8.8539243,0.31582961,9.41669472,1.4982088,0.032255259,-23.978933,57006,8.853925,0.3158296,21.22125,21.21253,21.04029,20.83702,20.91997,0.00872,0.17224,0.20327,-0.08295,-0.30128
12775,4226-55475-0330 ,55475,16.704368,-0.56785571,9.434256374,2.699,0.11165257,-26.052794,55475,16.70437,-0.5678568,21.18098,20.37433,20.24465,20.2123,20.19635,0.80665,0.12968,0.03235,0.01595,-0.98463
1093,4241-55450-0585 ,55450,41.560593,0.90762146,9.634446166,3.018,0.032520059,-28.143387,55450,41.56059,0.9076209,20.74527,18.82581,18.62696,18.57276,18.58849,1.91946,0.19885,0.0542,-0.01573,-2.15678
15783,7862-56984-0775 ,56984,1.9009715,0.30848193,8.610162282,2.2540865,0.178794507,-24.788416,56984,1.900972,0.3084819,21.94079,21.39693,21.28429,21.2196,21.10622,0.54386,0.11264,0.06469,0.11338,-0.83457
21679,0383-51818-0036 ,51818,352.36439,-0.18772196,9.057667449,1.7435,0.175216299,-25.814175,57722,352.3644,-0.1877424,19.88544,19.80332,19.83438,19.55527,19.50937,0.08212,-0.03106,0.27911,0.0459,-0.37607
10737,4235-55451-0262 ,55451,32.173881,-0.13289071,9.012888022,1.498,0.101339029,-24.052319,55451,32.1739,-0.1328873,21.89652,21.52466,21.26514,21.06793,21.24246,0.37186,0.25952,0.19721,-0.17453,-0.65406
14536,7864-56979-0185 ,56979,4.7775888,-0.23512286,8.011821547,0.8373514,0.10236461,-23.100166,56979,4.777589,-0.2351229,21.4833,21.21997,21.04796,20.68372,20.33295,0.26333,0.17201,0.36424,0.35077,-1.15035
10089,7843-56902-0027 ,56902,26.883403,-0.39385479,8.339093727,0.707,0.152956849,-23.358778,56902,26.8834,-0.3938548,20.95328,20.456,20.30429,20.16301,19.97387,0.49728,0.15171,0.14128,0.18914,-0.97941
19544,1062-52619-0420 ,52619,55.57762,0.99589995,8.694706074,1.4643,0.220334204,-24.598637,52619,55.57763,0.995883,20.61601,20.45327,20.12886,20.07947,20.14756,0.16274,0.32441,0.04939,-0.06809,-0.46845
28299,4202-55445-0604 ,55445,335.92572,0.40978841,8.78790019,2.444,0.082041034,-25.917505,55445,335.9257,0.4097787,21.51276,20.87487,20.5563,20.38427,20.07475,0.63789,0.31857,0.17203,0.30952,-1.43801
19617,0714-52201-0624 ,52201,56.266906,0.26078724,8.616429959,1.5753,0.105445382,-24.905252,52201,56.26694,0.260806,20.17884,20.06393,20.04406,19.88568,19.96107,0.11491,0.01987,0.15838,-0.07539,-0.21777
1852,7848-56959-0085 ,56959,0.14831904,-0.52948094,8.206232064,0.5637037,0.158688351,-22.254469,56959,0.1483326,-0.5294902,21.39116,20.89395,20.72612,20.3795,20.24878,0.49721,0.16783,0.34662,0.13072,-1.14238
16792,4228-55484-0648 ,55484,19.919055,0.59194959,8.572340503,2.203,0.095754834,-25.383339,55484,19.91905,0.591948,21.74852,20.94081,20.62967,20.66909,20.39635,0.80771,0.31114,-0.03942,0.27274,-1.35217
23066,0987-52523-0203 ,52523,319.91973,-0.47110818,9.175643908,0.8787,0.065306845,-25.038021,58039,319.9197,-0.471099,19.27936,18.97168,18.90753,19.06935,19.01676,0.30768,0.06415,-0.16182,0.05259,-0.2626
4487,0690-52261-0086 ,52261,9.8076304,-1.1868605,8.248083776,0.8452,0.090047088,-24.799801,52261,9.807609,-1.186865,19.42571,19.14116,19.08338,19.08528,18.89872,0.28455,0.05778,-0.0019,0.18656,-0.52699
26933,4210-55444-0428 ,55444,349.10068,-0.22665005,7.912937071,2.294,0.188892085,-24.854717,55444,349.1007,-0.2266512,22.39084,21.42197,21.30279,21.26105,20.89999,0.96887,0.11918,0.04174,0.36106,-1.49085
27004,1096-52974-0415 ,52974,349.11584,0.99897113,7.580710663,0.5197,0.249166158,-22.517582,52974,349.1158,0.998956,21.29821,20.93104,20.57556,20.11319,19.87014,0.36717,0.35548,0.46237,0.24305,-1.42807
9146,7820-56984-0752 ,56984,44.282172,0.7456355,8.414991284,0.5976595,0.083540208,-22.540663,56984,44.28217,0.7456355,21.36993,20.84215,20.67083,20.30881,20.13588,0.52778,0.17132,0.36202,0.17293,-1.23405
11148,0688-52203-0565 ,52203,6.5554989,1.1068367,9.456835404,1.7886,0.18600986,-26.003887,52203,6.55551,1.106824,19.99679,19.86765,19.81729,19.45683,19.40614,0.12914,0.05036,0.36046,0.05069,-0.59065
10616,7837-56987-0190 ,56987,31.018879,-0.51742626,8.44215847,1.2131262,0.139361929,-23.142899,56987,31.0189,-0.5174598,21.76505,21.71185,21.43326,21.41234,21.37778,0.0532,0.27859,0.02092,0.03456,-0.38727
20172,4209-55478-0308 ,55478,348.1145,-0.30830137,7.778445299,2.305,0.228760175,-24.51491,55478,348.1145,-0.3083045,22.42998,21.93714,21.83428,21.79403,21.83805,0.49284,0.10286,0.04025,-0.04402,-0.59193
19661,2638-54095-0627 ,54095,56.769527,0.18143538,8.59039247,2.4741,0.079026477,-25.103693,54095,56.76953,0.181417,21.60765,20.93296,20.98335,21.01912,20.81301,0.67469,-0.05039,-0.03577,0.20611,-0.79464
10456,7845-56980-0676 ,56980,24.783213,-0.88597815,8.716495618,2.754,0.106242627,-24.844259,56980,24.78321,-0.8859788,22.82586,21.81097,21.61677,21.74336,21.65246,1.01489,0.1942,-0.12659,0.0909,-1.1734
25772,5145-55835-0330 ,55835,325.38974,1.0469667,8.77354457,1.689,0.080977145,-24.249617,55835,325.3898,1.047055,22.08154,21.3387,20.86106,20.54276,20.26743,0.74284,0.47764,0.3183,0.27533,-1.81411
4422,8788-57360-0902 ,57360,16.270169,1.1889915,8.604773941,1.4188825,0.105153977,-23.285347,57360,16.27018,1.188959,22.64175,22.7453,22.11593,21.98278,21.82031,-0.10355,0.62937,0.13315,0.16247,-0.82144
16728,0686-52519-0337 ,52519,0.94666043,0.89572583,8.436721521,0.5783,0.118123119,-22.959047,58018,0.9466962,0.8957525,20.66701,20.17493,20.2177,19.87029,19.63073,0.49208,-0.04277,0.34741,0.23956,-1.03628
9201,4240-55455-0270 ,55455,40.584801,-0.50515076,8.219759989,2.169,0.129258674,-24.701946,55455,40.5848,-0.5051526,22.29972,21.66862,21.47754,21.38121,21.13605,0.6311,0.19108,0.09633,0.24516,-1.16367
12454,4230-55483-0986 ,55483,24.908171,0.47258914,7.710017531,2.603,0.215131471,-24.326778,55483,24.90818,0.4725804,22.91219,21.81962,21.88342,22.03123,21.58263,1.09257,-0.0638,-0.14781,0.4486,-1.32956
22649,4197-55479-0114 ,55479,328.9051,-0.067946707,9.157241038,2.244,0.051613886,-25.008635,57666,328.9051,-0.06794615,21.42217,20.84463,20.95128,20.81903,20.56513,0.57754,-0.10665,0.13225,0.2539,-0.85704
23173,0375-52140-0378 ,52140,335.12311,0.73372195,8.888386309,0.6206,0.116888538,-24.167921,58067,335.1231,0.7337208,18.86964,18.56299,18.61679,18.53314,18.63641,0.30665,-0.0538,0.08365,-0.10327,-0.23323
5180,6780-56605-0327 ,56605,36.666223,-1.242014,9.233780413,1.368,0.06340758,-25.413967,56577,36.66623,-1.242001,20.25893,19.9993,19.54284,19.43854,19.4765,0.25963,0.45646,0.1043,-0.03796,-0.78243
7035,0689-52262-0352 ,52262,6.3444348,0.32928364,9.117160833,1.5644,0.059423505,-25.272707,52262,6.34442,0.329304,20.46806,20.06303,20.00218,19.84047,20.01004,0.40503,0.06085,0.16171,-0.16957,-0.45802
5633,7864-56979-0292 ,56979,4.3204885,-0.69203648,8.843292981,1.9242783,0.25863843,-24.119703,56979,4.320498,-0.6920843,21.78178,21.66965,21.70988,21.39444,21.30795,0.11213,-0.04023,0.31544,0.08649,-0.47383
8470,6781-56274-0317 ,56274,38.608958,-0.73168102,8.388484439,1.723,0.114320625,-25.011898,56274,38.60896,-0.7316867,20.52472,20.49452,20.50676,20.25979,20.28482,0.0302,-0.01224,0.24697,-0.02503,-0.2399
19317,1063-52591-0082 ,52591,53.684709,-1.1455617,8.636942612,1.3714,0.275655756,-24.293236,52591,53.6847,-1.14558,20.43292,20.83556,20.4082,20.46228,20.50784,-0.40264,0.42736,-0.05408,-0.04556,0.07492
2711,6781-56274-0477 ,56274,38.073632,-0.174383,8.441950569,0.805,0.164343508,-23.289337,56274,38.07364,-0.1743882,22.13592,21.07759,20.59154,20.50566,20.18204,1.05833,0.48605,0.08588,0.32362,-1.95388
5190,7820-56984-0334 ,56984,43.826426,-1.032178,8.688908356,1.3310119,0.149129216,-23.020611,56984,43.82643,-1.032178,21.7203,22.18162,21.54066,21.69419,21.57192,-0.46132,0.64096,-0.15353,0.12227,-0.14838
20991,4191-55444-0122 ,55444,318.63567,-1.2191884,8.242955947,2.371,0.203419768,-24.682983,55444,318.6357,-1.219196,22.17871,21.50137,21.50101,21.46154,21.11632,0.67734,0.00036,0.03947,0.34522,-1.06239
20775,4198-55480-0488 ,55480,328.49161,-0.65456243,8.684364242,1.046,0.063534261,-23.914104,55480,328.4916,-0.6545633,20.76295,20.45042,20.16713,20.17882,20.13954,0.31253,0.28329,-0.01169,0.03928,-0.62341
4612,7840-57003-0986 ,57003,29.644708,0.26301867,8.396304964,1.017953,0.247770251,-22.890772,57003,29.64471,0.2630187,21.92662,21.77651,21.42711,21.48214,21.07623,0.15011,0.3494,-0.05503,0.40591,-0.85039
11913,0703-52209-0194 ,52209,33.792778,-0.61122262,9.156681966,1.5366,0.057852264,-24.990475,52209,33.79279,-0.611235,20.39545,20.14225,20.10615,19.89448,19.98115,0.2532,0.0361,0.21167,-0.08667,-0.4143
1130,3606-55182-0808 ,55182,28.488738,0.52385961,8.432566835,2.94,0.273198544,-25.536922,55182,28.48875,0.5238512,23.15184,21.38449,21.20958,21.1803,21.30359,1.76735,0.17491,0.02928,-0.12329,-1.84825
